,Title
571,Thirteen hours inside an interrogation room
572,Sneak peek: Moment of Truth
573,What jurors didn't hear in the 2017 Raynella Leath murder trial
574,Raynella Leath describes the morning her second husband died
575,"Lead detective investigates, questions possible suicide at Leath residence"
576,Kato Kaelin on becoming famous for being O.J. Simpson's houseguest
577,O.J. Simpson investigator: He didn't commit murder
578,Tanya Brown on domestic violence and remembering her sister
579,Eyewitness describes O.J. Simpson's behavior post-murders
580,"Raynella Leath's frantic 911 call: ""My husband shot himself"""
581,Sneak peek: The Widow on Solway Road
582,Sneak peek: The Widow on Solway Road
583,"""48 Hours"" season preview: The 30th anniversary year"
584,Preview: The Widow on Solway Road
585,Preview: O.J. Simpson: Endgame
586,Preview: Enhancing the Bike
587,Sneak peek: Last Chance for Freedom
588,Preview: Princess Diana: Her | Life | Her Death | The Truth
589,Todd Kohlhepp compares collecting guns to collecting Pokemon
590,Kala Brown's chilling account of her time as Todd Kohlhepp's hostage
591,"""He's a very smart guy"" sheriff says of Todd Kohlhepp"
592,Sneak peek: Serial Confessions
593,Michelle Carter's texts with Conrad Roy
594,What makes the teenage brain susceptible to suicide?
595,"""48 Hours: NCIS"" sneak peek: The Sting"
596,"""48 Hours: NCIS"": sneak peek: Body of Evidence"
597,"""48 Hours: NCIS"" sneak peek: The Terrorists, The Spies, The Hackers"
598,Charles and Diana: Learning to love each other
599,Remembering Princess Diana
600,"""48 Hours""' Richard Schlesinger's connection with a Cunanan victim"
601,Friends remember spree killer Andrew Cunanan
602,"Layana Aguilar: Versace designs turned women into ""superheroes"""
603,The love of Diana's life
604,"Diana's personal secretary: ""She didn't just turn up and shake a few hands"""
605,Princess Diana's moment bowing out of public life
606,Diana's legacy clear in charitable work of Princes Harry and William
607,"""48 Hours: NCIS"" sneak peek: One of Their Own"
608,"Diana's letters, cards, treasured by former employer"
609,Dancing with Diana: Princess wowed audience in surprise appearance
610,Did Gianni Versace's fame and fortune attract his killer?
611,Flashback: Gianni Versace talks fashion with Charlie Rose
612,"Tim Gunn: Gianni Versace was a ""trailblazer"" in fashion and life"
613,Princess Diana: Her Life | Her Death | The Truth
614,FBI surveillance of Cullen Davis
615,Mansion murder case lives on after 40 years
616,Sneak peek: Murder in the Mansion
617,"""48 Hours: NCIS"" sneak peek: To Catch a Killer"
618,Creighton doctors recount their brush with fate
619,Anthony Garcia's defense team argues lack of evidence
620,Prosecutors on what it was like trying Anthony Garcia
621,"Anthony Garcia's brother:  ""I still think they found the wrong guy"""
622,Creighton: The pillar of Omaha
623,The right time to escape death
624,Sneak peek: Resident Evil
625,"Rocky Carroll talks ""48 Hours: NCIS:""  ""I'm honored to introduce the agents and their cases"""
626,Maine Police Round Up Escaped Miniature Goats
627,A mission to catch a serial killer
628,Michelle McNamara: Citizen sleuth
629,"Patton Oswalt on meeting wife Michelle McNamara: ""Irish girls are my kryptonite"""
630,On the trail of the Golden State Killer
631,Chris Tapp's first taste of freedom
632,Chris Tapp's life in prison
633,Is oversharing coming back to haunt us?
634,Sneak peek: The DNA of a Killer
635,Sneak peek: 48 Hours: NCIS
636,Asaltantes en la Central de Abastos de CDMX
637,"Judge to Gilberto Nunez: ""You believe that society's rules do not apply to you"""
638,Sneak peek: Death and the Dentist
639,Sneak peek: The Alternate Suspects
640,"Curtis and Christine Lovelace: ""We're starting over"""
641,Curtis Lovelace on the shock of being arrested for his wife's murder
642,Lyndsay Lovelace on life before her mother's death
643,Notebook: Never underestimate the power of a victim's voice
644,Sneak peek: Afraid of the Dark
645,Preview: Afraid of the Dark
646,Pauley Perrette speaks out on stalking
647,Sandra Bullock's real-life panic room call to 911
648,Sneak peek: Stalked
649,"Sievers 911 call: ""Somebody killed her"""
650,Sneak peek: Eleven Hundred Miles to Murder
651,Preview: Eleven Hundred Miles to Murder
652,Rebecca Schwartz's attorneys on why they say Leo Stragaj killed her husband
653,"Rebecca Schwartz ""stole"" husband, ""everything that I had,"" said former friend"
654,"911 call ""rehearsed"" say attorneys of murder victim's family"
655,Accused hit man Leo Stragaj on what he says happened on the day of doctor's murder
656,"Leo Stragaj: ""I am not a hit man"""
657,Robert Durst discusses dismembering a dead body
658,Prosecutor tells Robert Durst his theory of Susan Berman's murder
659,"The murder of Dr. Schwartz: The handyman, the widow and a doctor's dark past"
660,Sneak peek: Murder in Beverly Hills
661,Sneak peek: The Strange Life of Dr. Schwartz
662,Darryl Pinkins' first moments of freedom
663,"""I couldn't give up"" says sister of wrongfully-convicted man"
664,Rape victim's stolen gun may hold clues
665,Sneak peek: Guilty Until Proven Innocent
666,Family never doubted Darryl Pinkins' innocence
667,Preview: Guilty until Proven Innocent
668,Sneak peek: Solve this case: Who killed Kay Wenal?
669,Timeline details the night four Austin teens were brutally murdered
670,Detectives wrestle with hundreds of tips after murders of Austin teens
671,Austin detective races to scene where four teens found murdered
672,Sneak peek: Devil's Island
673,Sneak peek: Innocence Lost
674,Murder victim's daughters share their emotional journey
675,Ott case: Sheriff zeroes in on a murder suspect
676,Remembering Phonthip Ott
677,Notebook: The possibility of parole
678,Sneak peek: Crime & Punishment
679,Detective: Kidnap victim's clues critical in solving case
680,Sneak peek: The Birthday Party
681,Notebook: Finding a way to go on
682,Do you know your Miranda rights?
683,911 calls report NYC sledgehammer attack
684,Notebook: Following Sebastien Bellin's journey
685,Sneak peek: The Long Road Home
686,A mother's frantic 911 call
687,Covering the unbearable
688,Sneak peek: Hunted
689,"""48 Hours"" preview: Hunted"
690,Sneak peek: Sophia's Secret
691,The two sides of Todd Kohlhepp
692,"Todd Kohlhepp's mother: ""He wasn't a serial killer"""
693,"D.A. General: ""I want to find justice for Shelley"""
694,Robin Doneth's emotional testimony
695,Andrew Mook testifies in brother's trial
696,Excerpts: Tyler Mook's videotaped deposition
697,Tyler Mook's accidental call to 911
698,Sneak peek: Bad Boy
699,Jurors describe their verdict in the Tom Fallis murder trial
700,Fallis case: Local reporter on becoming part of the story
701,Colorado man questioned by police following wife's shooting death
702,"Texas District Attorney: Divorce, not murder is the answer"
703,Frances Hall's defense team on their one big regret
704,Defense attorney Adam Cortez is a fighter
705,Bonnie Contreras on learning boyfriend Bill Hall Jr. was married
706,"Ashton Sachs:  ""I just started shooting"""
707,Sneak peek: Shadow of Death
708,Sneak peek: Driven to Extremes
709,Prosecutor: Wozniak deserves death
710,What's it like performing with a killer?
711,"Daniel Wozniak:  ""I'm crazy and I did it"""
712,Remembering Julie Kibuishi
713,"Steve Herr to 911: ""There's a body in my son's apartment"""
714,Reporter's Notebook: How a father copes
715,Sneak peek: Killer Performance
716,The two sides of Greg Williams
717,"How did the Bernie Tiede case impact Carthage, Texas?"
718,"How Jack Black relates to the convicted killer he plays in the film ""Bernie"""
719,Nicole Lovell's family: Be your kids' eyes and ears
720,"Inside the interrogation room: ""I'm in love with her"""
721,David Eisenhauer and Natalie Keepers: A dark duo?
722,Nicole Lovell's friends on rumors at school
723,"Virginia Tech: ""Virginia Strong"""
724,"Gilberto Nunez: ""I wasn't there ...what do you want me to tell you?"""
725,A wife's desperate 911 call
726,Caught in the headlights?
727,Sneak peek: Death and the Dentist
728,Preview: Death and the Dentist
729,"""48 Hours"" season preview"
730,Sneak peek: The Preppy Killer
731,Sneak peek: Power and Passion
732,Evidence in 2005 Virginia attack key to unlocking Charlottesville murders
733,"How real is the Showtime series ""Homeland?"""
734,Kill or capture? That is the question
735,What is torture and should we do it?
736,What did the government know about the 9/11 attacks and when?
737,How far do we go to keep America safe?
738,What's the first thing General Petraeus changed when he got to the CIA?
739,What do you say when the president calls?
740,What prepares you for the job of being a spy?
741,What credentials are needed to work for the CIA?
742,"""Homeland"" star Mandy Patinkin in awe of the real CIA directors"
743,"Preview: ""48 Hours"" Presents: The Spymasters - CIA in the Crosshairs"
744,Mother shares memories of fallen Olympian
745,Jane Laut: Why I shot my husband
746,Jane Laut tells detectives her husband was shot by an intruder
747,Erin Moriarty fires a single-action revolver while researching the Laut case
748,Sneak peek: Death of an Olympian
749,Skylar Nemetz awaits his verdict in his murder trial
750,Skylar Nemetz on his mom's fight for his freedom
751,Skylar Nemetz's behavior after shooting wife captured on camera
752,Neighbors report Danielle Nemetz shooting
753,Sneak peek: The Soldier's Wife
754,Preview: The Soldier's Wife
755,DNA evidence is not always infallible
756,Family shares memories of Barbara Nantais
757,Sneak peek: Blood in the Sand
758,Preview: Blood in the Sand
759,Police video: Murder suspect talks and talks and talks
760,Police video: Watch suspect sing and dance
761,"Police video: Murder suspect asks, ""Will anybody want to marry me?"""
762,A rare look inside a police evidence cage
763,Sneak peek: Obsessed
764,"""48 Hours"" double feature preview: Obsessed"
765,Sneak peek: The Last Confession
766,Spears case: What happened in the hospital bathroom?
767,"Lacey Spears: ""Losing Garnett is the worst thing that has happened to me"""
768,Sneak peek: A Mother Accused
769,Preview: A Mother Accused
770,"911 call: ""I just need someone here. There's blood everywhere."""
771,Richard Schlesinger on investigating unusual murder case
772,Sneak peek: What Happened in Apt. 1601?
773,FBI agent calls 911 call after shooting estranged wife
774,Sneak peek: Playing by the Rules?
775,Preview: Playing by the Rules?
776,Friends make emotional return to Eagle Creek Trail
777,"""48 Hours"" retraces last steps of Oregon woman's fatal hike"
778,Sneak peek: Trail of Tears
779,Friend: Killer's wife received death threats
780,"""Baby talk"" between Seattle murder suspect, wife heard on jailhouse calls"
781,Friend: Killer showed no remorse in jailhouse conversation
782,Do cars hold clues in deadly Seattle stoplight shooting?
783,Investigators grill suspected killer's wife in interrogation
784,"Was deadly car-to-car shooting road rage, or thrill kill?"
785,Sneak peek: Student of Murder
786,Preview: A Student of Murder
787,Jurors  discuss differences in Lovelace investigations
788,Christine Lovelace on coping while husband is in jail
789,Maher to jurors: Would Curtis Lovelace have been convicted in 2006?
790,Pathology testimony an issue for some Lovelace jurors
791,"Community reacts to arrest of small town's ""golden boy"""
792,Christine Lovelace on hearing the jury's decision
793,Journalist tipped on arrest of former Quincy prosecutor Curtis Lovelace
794,Sneak peek: What Did the Children See?
795,"Murdered D.A. ""died doing what he loved to do"""
796,D.A. vows to bring slain prosecutor's killer to justice
797,"""48 Hours"" probes prosecutor murders in Texas town"
798,Sneak peek: Target Justice
799,Sneak peek: Murder 90210
800,Sneak peek: Ryan Ferguson: Wrongfully Convicted
801,Susan Berman on Vegas and the mob
802,Preview: Murder 90210
803,Lessons in self-defense
804,"Joe Son to police: ""You can find me on Wikipedia"""
805,"Friend of survivor: ""She is superwoman"""
806,"Preview: ""48 Hours"" double feature"
807,Too late for justice?
808,Sneak peek: My Name is Victoria
809,Preview: The Verdict
810,Preview: The Sober Truth
811,Sneak peek: Love and Death in Alaska
812,Preview: The two faces of Todd Winkler
813,Lee Barnett's past a mystery to Australian neighbors
814,Lee Barnett's children reflect on life with mom
815,Notebook: Inside the case of Harris Todd vs. Dorothy Lee Barnett
816,A life sentence of a different kind
817,Uncovering David Biro's past
818,Jeanne Bishop on visiting her sister's killer
819,Jeanne Bishop on the apology she never thought she'd hear
820,Notebook: Finding a way to go on
821,Sneak peek: Road to Redemption
822,Henthorn jurors on reaching a verdict
823,"Passerby: ""Something was wrong that night"""
824,Harold Henthorn's former girlfriend speaks out
825,Retracing Toni Henthorn's final steps
826,Who is Harold Henthorn?
827,FBI steps up surveillance against potential ISIS sympathizers
828,The challenge of protecting soft targets in big cities
829,Dramatic tales of survival in Paris attacks
830,"Encrypted messaging apps helping terrorists ""go dark"""
831,Is it time for a new strategy to fight terror?
832,"Harris Todd on his search for missing daughter, ex-wife"
833,"Lee Barnett's friends: ""We thought about her all the time"""
834,Sneak peek: Dear Savanna
835,How far away was the gun from Patrick Duffey?
836,Linda Duffey Gwozdz and the tale of Elmer Fudd
837,The curious case of Linda Duffey
838,Sneak peek: The Bugs Bunny Defense
839,"Preview: ""48 Hours"" double feature"
840,Fort Bragg remembers one of its own
841,Kelli Bordeaux's family speaks out about her killer
842,Suspect's confession captured on police body cam [Part 1]
843,Suspect's confession captured on police body cam [Part 2]
844,"Military is the ""heart and soul of Fayetteville"""
845,Reporter on interviewing prime suspect in Kelli Bordeaux disappearance
846,Kelli Bordeaux's boyfriend on meeting Nick Holbert
847,"Private investigator: ""Everyone is meant to be found"""
848,Remembering Kelli Bordeaux
849,Sneak peek: The Hunter: Searching for Kelli Bordeaux
850,Preview: The Hunter: Searching for Kelli Bordeaux
851,Cameron - Future Publish Test
852,George Tiaffay's 911 call
853,Sneak peek: Vengeance in Vegas
854,Sachs murders: Reconstructing the crime scene
855,Behind the scenes: How does a slow-motion camera work?
856,Sneak peek: Shadow of  Death
857,Preview: Shadow of  Death
858,Interview excerpts: Dr. Robert Neulander questioned
859,The science of blood spatter
860,A daughter's cry for help
861,Reporter's notebook: Written in blood
862,"Charlottesville, Va.: ""Small town charm, big city amenities"""
863,Behind the scenes: How to make tweets into TV
864,Passerby on how he helped save victim of brutal attack
865,Evidence in 2005 Virginia attack key to unlocking Charlottesville murders
866,"Inside a ""Help Save the Next Girl"" meeting"
867,Tale of the tapes: Lawyer deconstructs last known images of Hannah Graham
868,Hannah Graham's last moments caught on tape
869,Sneak peek: Hannah Graham: Deadly Connections
870,Preview: Hannah Graham: Deadly Connections
871,"Preview: A new season of ""48 Hours"""
872,Preview: Dangerous Games
873,Kayaking the Hudson: A treacherous trip
874,Vincent Viafore's friends on what they miss most
875,What does it take to maneuver a kayak?
876,Sneak peek: Death on the Hudson
877,Angelika Graswald's 911 call from the Hudson
878,Sneak peek: The Secret Life of Paige Birgfeld
879,"Preview: ""48 Hours"" double feature"
880,"Preview: ""48 Hours"" double feature"
881,"Preview: ""48 Hours"" double feature"
882,Preview: Paradise Lost
883,Sneak peek: Blaming Melissa
884,"Preview: ""48 Hours"" double feature"
885,Preview: The Hit
886,"Sneak peek: ""48 Hours"" Presents: Murder at Sea?"
887,"Preview: ""48 Hours"" Presents: Murder at Sea?"
888,Sneak peek: Devil's Island
889,Preview: Devil's Island
890,6/19: Relatives of slain congregants forgive Charleston suspect; Father's Day for Steve Hartman
891,Preview: Kristen's Secret
892,Preview: One Last Hug
893,Preview: Wounded by Love
894,Preview: Mommy Dearest
895,"Sneak peek: ""48 Hours"" Presents: Temptation in Texas"
896,Preview: Temptation in Texas
897,"A case of injustice? ""48 Hours"" revisits 1989 Florida shooting"
898,Investigators interview Kim Hallock hours after fatal 1989 Florida shooting
899,Sneak peek: Last Chance for Freedom
900,Preview: Last Chance for Freedom
901,Preview: Kiss of Death and the Google Exec
902,Sneak peek: Cal Harris - Deadlocked
903,Changing Lives Series on CBSNews.com
904,Cold case heats up in Pennsylvania crime lab
905,Unlocking a decades-old murder mystery
906,Sneak peek: Janet's Secret
907,Preview: Janet's Secret
908,"""48 Hours"" behind the scenes: How we got the shot"
909,A son's quest for justice
910,Heated confrontation between father and son captured on cell phone
911,"Deposing Johnny Wall: ""Did You Kill Uta?"""
912,Sneak peek: Father and Son
913,Sheila Trott's account of the night Kelly Brennan was murdered
914,Sheila Trott's mother interviewed by police
915,Sheila Trott's dream-turned-nightmare
916,Kelly Brennan murder: A look at the crime scene
917,Sneak peek: A Vision of Murder
918,Preview: A Vision of Murder
919,"iPad exclusive:  My dad, my hero"
920,"""48 Hours""' Peter Van Sant on dramatic verdict"
921,Sneak peek: The Verdict
922,"Jailhouse phone call: ""I'm in big trouble"""
923,Preview: To Catch a Genius
924,Forensic animators analyze Fallis fatal shooting
925,Tom Fallis'  panicked call to 911
926,Suicide or murder? A forensic animator examines the evidence
927,Tom Fallis questioned by police following wife's shooting
928,Sneak peek: Death After Midnight
929,Remembering Toni Henthorn
930,"Henthorn niece: ""It took the death of Toni to switch on a light"""
931,Is a Colorado man unlucky -- or a killer?
932,Anniversary surprise caught on tape
933,Sneak peek: The Accidental Husband
934,Sneak peek: The Pretender
935,Preview: The Pretender
936,Robert Durst lawyer speaks out about secretly recorded audio and his client's arrest
937,"Preview: ""48 Hours"" Presents: The Bizarre Saga of Robert Durst"
938,A look at possible suspects in Amy Gellert's murder
939,A conversation with Amy Gellert's killer
940,Retired detective still haunted by Gellert cold case
941,"""48 Hours"" double feature: A conviction and a cold case"
942,"Florida investigators hunt for unusual weapons in brutal 1994 attack, murder"
943,"Sneak peek: ""48 Hours"" Cold Case: Who killed Amy Gellert?"
944,Help catch Amy Gellert's killer
945,"Preview: ""48 Hours"" Cold Case: Who killed Amy Gellert?"
946,Friend speaks out in defense of Trey and Nancy Styler
947,"Pfister murder ""biggest story I've covered in Aspen"""
948,The Pfister family: Aspen legends
949,"911 call: ""I found my friend in the closet – she's dead!"""
950,"Nancy Pfister ""had a backstage pass to life"""
951,"""48 Hours"" goes inside the murder case that rocked Aspen"
952,Sneak peek: Murder in Aspen
953,"Melissa Calusinski interrogation: ""I did not do anything"""
954,Melissa Calusinski interrogation:  Six hours later
955,"Melissa Calusinski interrogation: ""I was getting frustrated"""
956,"Erin Moriarty: ""I object!"""
957,A confession in question
958,Preview: Blaming Melissa
959,"Tyler Deaton: ""The Community's"" charismatic leader"
960,Bethany Deaton: A radiant beauty
961,"Former member on life inside ""The Community"""
962,What is IHOP?
963,Investigating the death of Bethany Deaton
964,Sneak peek: Fall from Grace
965,Preview: Fall from Grace
966,"Scholarship honors Lizzi Marriott's legacy, love for marine life"
967,Kat McDonough goes head-to-head with the defense in a murder trial
968,Remembering Lizzi Marriott
969,"""Thief"": Lizzi Marriott's prophetic poem"
970,Accused killer Seth Mazzaglia's theatre audition
971,Star witness Kat McDonough acts out
972,"""48 Hours"" visits the spot where Lizzi Marriott's body was last seen"
973,Sneak peek: Dangerous Games
974,Preview: Dangerous Games
975,Mark Castellano's confession
976,The art of the interrogation
977,"""48 Hours"" goes one on one with Mark Castellano"
978,"Dr. Phil on Mark Castellano: ""The interview's a lie"""
979,Using FaceTime to help solve a case
980,"""48 Hours"" sneak peek: Gone"
981,"""48 Hours"" preview: Gone"
982,A millionaire's downfall in photos
983,A hired hit caught on tape
984,"Sneak peek: The Millionaire, the Model & the Hit Man"
985,"Preview: The Millionaire, the Model and the Hit Man"
986,Friend shares texts from Alix Tichelman sent days before her arrest
987,"Texts show Alix Tichelman was trying to ""get her act together"""
988,Family: An innocent connection to Michele Harris?
989,Family on Michele Harris' missing jewelry
990,Sneak peek: Kiss of Death and the Google Exec
991,The destructive force of fire in a crime scene investigation
992,Sister reads one of Becky Friedli's last postings on social media
993,Preview: Murder in Pinyon Pines
994,"Preview: ""48 Hours "" double feature"
995,From fighting crime to making BBQ sauce
996,Vanessa Mintz' commitment to her community
997,N.C. murder case exposes a tangled web of deceit
998,Remembering Vanessa Mintz
999,Sneak peek: The Ultimatum
1000,Spree killer Levi King: Were signs missed?
1001,A child's call for help
1002,Sneak peek: Sole Survivor
1003,"Sneak peek: The Dog Trainer, the Heiress and the Bodyguard"
1004,The propaganda war in Cuba fizzles out
1005,Suspect's bizarre outburst stuns courtroom
1006,"""She came at me with a 'V' of scissors"""
1007,Crime scene manipulation? Todd Winkler on the moments after killing wife
1008,Todd Winkler surrenders after killing wife
1009,Benji Novack murder: Hiring the hit men
1010,Benji Novack: Batman collector
1011,Cristobal Veliz speaks from jail
1012,Benji Novack's mistress speaks out
1013,Life at the fabulous Fontainebleau
1014,Sneak peek: Crazy Love
1015,"""48 Hours"" double feature"
1016,Mystery surrounds apparent suicide of Ohio State athlete
1017,"For the Mendez family, a lineage of performers"
1018,Reporter's notebook: Addiction and domestic violence
1019,Sneak peek: The Sober Truth
1020,Preview: The Sober Truth
1021,Interrogation: Tracey Grissom on what happened after she shot her ex-husband
1022,Investigators question Tracey Grissom
1023,Dash cam captures Tracey Grissom arrest
1024,Witness calls 911 after Hunter Grissom shooting
1025,Tracey Grissom calls 911 after fatally shooting her ex-husband
1026,A picture may tell more than just one story
1027,Preview: The Girl Next Door
1028,Bruce Beresford-Redman's prison diary
1029,Burgos sisters remember their murdered sister
1030,A mother's video diary
1031,"Search for missing American takes ""48 Hours"" to Panama"
1032,Surviving Mexican prison
1033,Sneak peek: Prison Diaries
1034,Sneak peek: Devil's Island
1035,A Marine trained in ballet
1036,"""48 Hours"" preview: Nov. 15 double feature"
1037,Angela Rose finds solace from trauma in music
1038,Walter Shelley juror: Brown's testimony was key
1039,Juror in Michael Ferreira trial unsettled by verdict
1040,Preview: The Pact
1041,When time is the enemy in solving crime
1042,Justice denied: Why do so many rapists roam free?
1043,Sneak peek: I Remember Everything
1044,Sneak peek: The Pact
1045,"Preview: ""48 Hours"" double feature"
1046,Police question Salt Lake City mother about alleged abuse of former female student
1047,Protecting students from sexual abuse by teachers and coaches
1048,Former student confronts her alleged abuser – a trusted gym teacher and coach
1049,"Sexual abuse of students by teachers, coaches an ""epidemic"""
1050,"Sports and violence go hand in hand, even down to middle school"
1051,Sneak peek: Kristen's Secret
1052,"Toyota recalls over 400,000 cars in U.S."
1053,Connecticut police shoot and kill man stabbing people on bus
1054,"Ex-wife on Gary Triano's massive gambling debts, fear"
1055,Preview: Kristen's Secret
1056,Tucson detective links suspects in Gary Triano murder
1057,"Pam Phillips on her ""rich and famous"" lifestyle"
1058,"""48 Hours"" behind the scenes: How to film a car bombing"
1059,Sneak peek: The Hit
1060,Preview: The Hit
1061,Kevin Cooney testifies in defense of his mother
1062,Karina Taylor on her career in Mixed Martial Arts
1063,Cooney case: A story you need to see to believe
1064,GossipExtra.com's Jose Lambiet on Palm Beach society
1065,Sneak peek: Mommy Dearest
1066,Hong Kong protesters digging in
1067,Preview: Mommy Dearest
1068,Inside Ann and John Bender's Costa Rican dream home
1069,Sneak peek: Paradise Lost
1070,Preview: Paradise Lost
1071,"Rx excess: Millions of kids get unneeded prescriptions, study shows"
1072,Preview: A Raging Son
1073,Forensic scientist in disbelief over Pistorius verdict
1074,Criminal defense attorney: Pistorius team should celebrate verdict
1075,"Pistorius friend: Verdict ""a best-case scenario for Oscar"""
1076,A rare look inside Oscar Pistorius' former home
1077,Oscar Pistorius' ex-girlfriend on their roller-coaster romance
1078,Preview: Blade Runner: The Verdict
1079,Preview: Loved to Death
1080,Sneak peek: Death at Cottonwood Creek
1081,"""48 Hours"" season preview"
1082,"Preview: ""48 Hours"" double feature"
1083,Satellite images show Russian convoys on the move in Ukraine
1084,Experts question case against American in millionaire husband's death in Costa Rica
1085,"Preview: ""48 Hours"" double feature"
1086,Security cameras capture the last images of Mackenzie Cowell
1087,Sneak peek: Secrets of the River
1088,Preview: Secrets of the River
1089,Preview: 48 Hours double feature
1090,"Preview: ""48 Hours"" double feature"
1091,Preview: The Last Confession
1092,"Preview: ""48 Hours"" double feature"
1093,Preview: The Writing on the Wall
1094,Sneak peek:  Murder at Sea?
1095,Greg Rozenberg questioned about Smith disappearance
1096,Turkish police conduct shipboard interview after passenger disappears
1097,Missing Israeli teens found dead in West Bank
1098,Experts determine Pistorius was not suffering from mental disorder
1099,Preview: Lina's Heart
1100,Paula Nixon's heroin journey
1101,Father of recovering heroin addict speaks out
1102,Sneak peek: The War in Chicago
1103,"Preview: ""48 Hours"" double feature"
1104,Sneak peek: The Perfect Family
1105,"Preview: ""48 Hours"" double feature"
1106,Oscar Pistorius trial: The ballistics evidence
1107,Teacher recalls how a young Pistorius started running
1108,Pistorius teammate talks about their friendship
1109,"Inside the Pistorius case: Animations bring defense, prosecution cases to life"
1110,Longtime Pistorius friend now sketching Olympian's murder trial
1111,Nicole Brown Simpson's sister speaks out
1112,"OJ Simpson trial: ""First reality stars"" still in the spotlight"
1113,"""Life is not going to be the same"" for Pistorius say family friends"
1114,Oscar Pistorius' blade maker: Inside his Arkansas workshop
1115,Sneak peek: Oscar Pistorius: Shots in the Dark
1116,Preview: Oscar Pistorius: Shots in the Dark
1117,Preview: The Devil's Twin
1118,Family: Silence spoke volumes after Michele Harris' disappearance
1119,How jurors in Cal Harris' first trial reached a verdict
1120,"Cal Harris, children appeal for answers in 2001 disappearance"
1121,Sneak peek: The Trials of Cal Harris
1122,Preview: The Trials of Cal Harris
1123,Preview: The Trials of Cal Harris
1124,Preview: Hollywood Secrets
1125,Pat Sessions remembers daughter Tiffany
1126,Tiffany Sessions: A friend to animals
1127,"We're filming in the rain: Behind the scenes with ""48 Hours"""
1128,Attack survivor Melissa Dohme thanks her heroes
1129,Detectives investigate the attack on Melissa Dohme
1130,Preview: The Lost Daughter
1131,Sneak peek: The Lost Daughter
1132,Sneak peek: One Last Hug
1133,Preview: One Last Hug
1134,"""I loved her,"" convicted killer tells ""48 Hours"""
1135,"“We may need every penny of it"" DeMocker says of insurance money"
1136,DeMocker's ex- girlfriend raises suspicion
1137,Tracking the trail of footprints outside murder victim's home
1138,Steve DeMocker questioned about death of ex-wife
1139,Carol Kennedy's sanctuary
1140,Sneak peek: Redemption Song
1141,Preview: End of the Trail
1142,Sneak peek: End of the Trail
1143,"Preview: ""48 Hours Presents"" double feature"
1144,Murder victim's sisters remain suspicious
1145,What will Renee Ohlemacher's polygraph reveal?
1146,Cops question murder suspect at hospital
1147,Murder victim’s brother and father speak out
1148,"Sneak peek: A Daughter, a Mortgage and Two Murders"
1149,"Preview: A Daughter, a Mortgage and Two Murders"
1150,"Preview: ""48 Hours"" double feature"
1151,Jason Bohn talks about his anger issues
1152,Jason Bohn discusses Danielle Thomas
1153,Forensic psychiatrist on understanding the criminal mind
1154,"Michael Wolfe: ""I'm taking the fall for everybody"""
1155,Detective on Michael Wolfe's account of events
1156,Audio: John Wolfe's interview with detectives
1157,"Remembering ""Hometown Girl"" Danielle Thomas"
1158,Sneak peek: A Raging Son
1159,Preview: 48 Hours double feature
1160,Preview: A Raging Son
1161,Murder suspect Michele Williams has history of deceit say sons
1162,Sister on murder suspect Michele Williams' odd behavior
1163,Wysh Project aims to help prevent suicides in the military
1164,"Taylor Williams: ""I lost my protector"""
1165,Sneak peek: Temptation in Texas
1166,Preview: Temptation in Texas
1167,"Band mates open up about rocker, murder suspect"
1168,Remembering Russel Douglas
1169,"Suspects surprised with simultaneous, separate interrogations"
1170,Why Ann Rule was intrigued with the Russel Douglas murder case
1171,Sneak peek: Dangerous Beauty
1172,"Weidner family remembers Amy, honors Det. Carter"
1173,Rodney Denk questioned by police
1174,Man's best friend helps track and find the missing
1175,Sneak peek: Decades of Deceit
1176,Preview: Decades of Deceit
1177,Remembering Angel Downs
1178,Stephen Nodine maintains innocence in death of mistress
1179,Police body cameras offer view of crime scene
1180,"""I heard a gunshot"" witness tells Gulf Shores police"
1181,Emotional encounter between father and son captured on cell phone
1182,Did politics play role in prosecution of Stephen Nodine?
1183,"""48 Hours"" behind the scenes"
1184,Nils Abramson's shocking discovery
1185,Sneak peek: Father and Son
1186,Preview: Father and Son
1187,Preview: 48 Hours double feature
1188,Dancing with former defense attorney Diana Tennis
1189,Forensics aim to prove how Phillip Peatross was shot
1190,Accident or suicide? 911 call gives different versions of shooting
1191,Caryn Kelley finds out her boyfriend is dead
1192,What happened inside Caryn Kelley's bedroom?
1193,Caryn Kelley realizes she may be a suspect in death of boyfriend
1194,Cell phone video captures raw emotion after fatal shooting
1195,Sneak peek: Wounded by Love
1196,Preview: Wounded by Love
1197,Death row inmate's letter to teen reveals surprise
1198,"Damon Thibodeaux: ""I have officially rejoined the world - it’s a beautiful thing"""
1199,Damon Thibodeaux on his newfound freedom
1200,Did one man's dream lead him to a missing girl's body?
1201,Angola prison has a gift shop?
1202,Sneak peek: Last Chance
1203,Sneak peek: Ryan Ferguson @LifeAfterTen
1204,"Preview: ""48 Hours"" double feature"
1205,Preview: Last Chance
1206,Sneak peek: aka Rockefeller
1207,William Hurst denies killing wife Amy
1208,William Hurst questioned about wife's 1982 disappearance
1209,Preview: aka Rockefeller
1210,Newborn endangered kangaroo emerges from mother's pouch
1211,Beloved keepsake helps solve 30-year murder mystery
1212,Sneak peek: Fateful Connection
1213,Preview: Fateful Connection
