,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
398,WHERE IS MAURA MURRAY? MISSING NURSING STUDENT,2017-03-06,1996955,52335,4220.0,"HI SunRaes! In this episode of ""Where Is?"" we are talking about missing 21 year old nursing student Maura Murray who disappeared on Feb 9th 2004  in New Hamsphire. IMPORTANT info and sources on Maura below!New to my channel? Click to join us! We like to think ;) http://goo.gl/dZY9CI
PLEASE SUPPORT MY CHANNEL (MERCHANDISE)- https://represent.com/store/kendallrae
WEBSITE- https://www.kendallraeonyt.com MY SECOND CHANNEL: http://bit.ly/2bMte5q

 Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG

Have Anxiety like me? Check out Monq! 😚💨✌🏼
Get 10% off MONQ with code KENDALLOCT (or NOV, DEC, JAN ect- depending on the CURRENT month) 
The best 3 for anxiety, in my opinion, are Forrest🌲 Zen🙏🏼and Happy😊 This link gives you 10% off!👉🏼http://bit.ly/2hXVZ1H
(It's not a vape- there are no chemicals or tobacco! It’s fully recyclable and when you buy one through my link, you directly support me and my channel - so thank you!) 

Maura's website: http://www.mauramurraymissing.org/

Please contact the New Hampshire State Police for any and info
Telephone: (603) 223-3860 or (800) NAB-DOPE
 Email: isb@dos.nh.gov

More Where is:
✦Full Series Playlist: http://bit.ly/2lnVoHd
✦Madeleine McCann: http://bit.ly/2jDg8dE 
✦Kristin Smart: https://bitly.is/2lRegea
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦Maury Murray: http://bit.ly/2mV5Svh

More on the Maura Murray Case
Missing Maura Murray Podcast:  http://bit.ly/2mcwmKs
Documentary coming soon: http://www.mauramurraydoc.com/
James Renner's Blog: http://bit.ly/2m9twnA

My Eating Disorder Story: http://bit.ly/2ceuPQT

Connect with me!

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Mar,Kendall Rae
399,"NEW PLANETS, ALIENS, UFOS AND GOVERNMENT CONSPIRACY!?",2017-03-01,379486,20186,1824.0,"Happy Talk Tuesday SunRaes! I hope you guys enjoy this video talking about the New Star System discovered by NASA, the new planets, aliens and ufos! # StayWoke people!  Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi


 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

✦Trippy Talk Playlist: http://bit.ly/2lwl94u
✦Simulation Theory: https://bitly.is/2lm9rZ8
✦Deja Vu: http://bit.ly/2l9op9T
✦Aliens: http://bit.ly/2lQVzKg
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd

Like Conspiracy videos? Check out my series!
✦Micheal Jackson: http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Not sponsored

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Mar,Kendall Rae
400,TRUTH ABOUT MY WEIGHT AND BODY IMAGE,2017-02-22,139755,9368,1361.0,"Hi Sun Raes! I have a new idea! I want to have a community hashtag that we can use to support each other when posting photos that are out of your comfort zone! I think it really helps to have support. Use the hashtag #InspiRAEtion  on Instagram(with a public profile) and this way we can support each other and I can see all your beautiful photos! I hope this video helps some of you... Body confidence is a journey, I'm still on my way. I hope all of you are able to draw some type of inspiration out of this video. If you did, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI GIVEAWAY: http://bit.ly/2lE5HX4

 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Eating Disorder Story: http://bit.ly/2ceuPQT

Newest FL Vlog: http://bit.ly/2kT59bC


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.mel/dZY9CI Instagram: @KendallRaeOnYT

C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

This description box may contain affiliate links. Not sponsored.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
401,DEJA VU PHENOMENON THEORIES & CONSPIRACIES | TRIPPY TALK,2017-02-13,592032,22805,2950.0,"Hi, Sun Raes! Welcome back to Trippy Talk :) today we're talking about Deja Vu! Enjoy If you enjoyed this episode of Trippy Talk please ""like"" it and subscribe for more! http://goo.gl/dZY9CI  Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Trippy Talk Playlist: http://bit.ly/2pr2Lzj

Check out my husband's channel! http://bit.ly/2ngj0xG
S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr

B L O G: http://www.Kendallrae.me


C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
402,MICHAEL JACKSON STILL ALIVE?  CELEBRITY CONSPIRACY THEORIES,2017-02-10,749965,26712,2970.0,"Hey SunRaes! Today we are looking into conspiracy theories surrounding the suspicious death of Michael Jackson. Was he murdered? Did He know he would die? Is he secretly still alive? Let me know in the comments what you think! Please give this video a thumbs up for MORE conspiracy theory videos. MORE CONSPIRACY THEORIES: http://bit.ly/2c8DK3n

 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi

Other Conspiracy theories I have covered: 
✦Micheal Jackson: http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt

If you like conspiracy videos, you would probably like my ""Where is"" (Missing People)  and ""Trippy Talk"" (Mind Blowing Concepts)  series
Trippy Talk: http://bit.ly/2kvGQnh
Where Is?: http://bit.ly/2lnVoHd


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ 
C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
403,3 Yummy Green Smoothie Recipes That are Secretly Healthy! 2017,2017-02-06,104932,1745,148.0,"Hey Sting Raes! I hope you guys enjoy these 3 smoothies that are YUMMY but secretly are packed with SUPER healthy ingredients! If you are interested in checking out the NutriBullet, use the code GETLEAN for 25% off! https://www.nutribulletlean.com/getlean  If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI

Smoothie recipes! 
These were measured with NutriBullet Lean spoons and the lines on the cup so I’m taking guesses of measurements but I should be close!

HEARTY PARTY: 
2 handfuls of Greens! 
1 Green Apple
Recipe calls for cherries ( I didn’t have them so I left them out) 
5-10 cherries
1 Serving NutriBullet LEAN Boost
1 Blue Scoop Almond Butter, or Favorite Nut or Seed Butter ( blue scoop is about 1 table spoon
About a cup of Unsweetened Vanilla Almond Milk (amount depends on how thin or thick you like your smoothies) 

POWER PACKED: 
2 handfuls of greens
1 green apple 
a couple peach slices 
1/2 avocado 
1 table spoon coconut oil
1 teaspoon chia seed
1 teaspoon flax oil
8 cashews
1 teaspoon apple cider vinegar
Squeeze of lemon juice
1 teaspoon Matcha
About a cup of Unsweetened Vanilla Almond Milk (amount depends on how thin or thick you like your smoothies) 

2 handfuls of greens
1 banana
1 scoop Lean boost powder 
2 tablespoons greek yogurt 
1 tablespoon coconut oil
1 teaspoon chia seed
1 teaspoon flax oil
1 teaspoon apple cider vinegar
About a cup of Unsweetened Vanilla Almond Milk (amount depends on how thin or thick you like your smoothies) 


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Thank you Nutribullet for supporting my channel by sponsoring this video!  Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Music by:
Panthurr
Moose Dawa
Brock Berrigan

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
404,WHERE IS KRISTIN SMART? CALIFORNIA COLLEGE STUDENT MISSING,2017-02-03,1681421,47059,3803.0,"In this episode of ""Where Is?"" we are talking about the case of Kristin Smart who disappeared in 1996 in California. Click here to see the rest of my ""Where Is?"" video series! Get involved in the efforts to convince police to dig up the yard! http://www.diguptheyard.com/

New to my channel? Click to join us! We like to think ;) http://goo.gl/dZY9CI
PLEASE SUPPORT MY CHANNEL (MERCHANDISE)- https://represent.com/store/kendallrae
WEBSITE- https://www.kendallraeonyt.com MY SECOND CHANNEL: http://bit.ly/2bMte5q

 Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG

Have Anxiety like me? Check out Monq! 😚💨✌🏼
Get 10% off MONQ with code KENDALLOCT (or NOV, DEC, JAN ect- depending on the CURRENT month) 
The best 3 for anxiety, in my opinion, are Forrest🌲 Zen🙏🏼and Happy😊 This link gives you 10% off!👉🏼http://bit.ly/2hXVZ1H
(It's not a vape- there are no chemicals or tobacco! It’s fully recyclable and when you buy one through my link, you directly support me and my channel - so thank you!) 


Kristin Smart Foundation Website: http://www.kristinsmart.com/

 If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI

✦Full Series Playlist: http://bit.ly/2lnVoHd
✦Madeleine McCann: http://bit.ly/2jDg8dE 
✦Kristin Smart: https://bitly.is/2lRegea
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦Maury Murray: http://bit.ly/2mV5Svh


S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ 
C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Any products shown in this video were either purchased by me or were given to me for consideration. As always all opinions are my own. Honesty is my policy!  This description box may contain affiliate/referral links. I do not accept money in exchange for positive reviews.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
405,"TRUMP IMPEACHMENT, MUSLIM BAN, VISITING FLORIDA AND AUSTRALIA",2017-02-01,87502,3742,610.0,"HEY STING RAES!!! Thumbs up for more Q&A! As always you are free to leave your opinions  in the comments but if you are spreading lies or being disrespectful/racist/rude in general, I will remove your comment and block you from this channel. Sarrry bout it. If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI OPEN ME FOR CANDY!


 Have anxiety like me? (probably from my videos lol) Check out MONQ! It's my favorite thing on earth, I use it daily!! My favorites are Zen, Happy, and Forrest! Get 10% off with this link! http://bit.ly/2uAyWyi
Jk hahaha but here are the things I mentioned in todays video:

DOTE APP:Get $5 off anything on there with the code J9MF! 
Download DOTE here: http://apple.co/2iSL5Kn

MONQ: http://bit.ly/2dOSBBi Use the code KENDALL10 for 10% off!

ESSENTIAL OIL DIFFUSER: http://go.magik.ly/ml/2wv8/

Connect with me on the interwebs! 
S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

 
C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

No sponsored. Some links and codes are affiliate links.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Feb,Kendall Rae
406,REACTING TO MY CRINGE WORTHY OLD VIDEOS! CELEBRATING 300K!,2017-01-25,63116,3888,517.0,"FRIENDS! 300K?! WHAT!! I am so beyond lucky to have you all, I cannot believe the Sting Rae fam is 300K strong! I hope you enjoyed looking back with me! Tell me what was the first video you watched of mine in the comments! If you got a laugh, please ""like"" this video and subscribe for more! http://goo.gl/dZY9CI

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me


C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
407,MARILYN  MONROE CONSPIRACY THEORIES! CELEBRITY CONSPIRACIES,2017-01-23,1356979,38358,3255.0,"Hey Sting Raes! Quick note. Marilyn Monroe died in 1962, not 42. I just spoke wrong.  If you wanna see more conspiracy videos, click that thumbs up!  Today were talking about Marylin Monroe and her suspicious death! ] Click here to join the Sting Rae Fam!!!---  http://goo.gl/dZY9CI MONQ AND LIPSTICKS LINKED BELOW (not sponsored!)



Want more conspiracy theory videos? 
✦Micheal Jackson's Mysterious Death:  http://bit.ly/2kqb34q
✦Marylin Monroe: http://bit.ly/2mI9sI6
✦Titanic sinking WAS PLANNED: http://bit.ly/2dORgZK
✦Mandela Effect: http://bit.ly/2bHYW0L
✦MORE Mandela Effects: http://bit.ly/2lrMkNd
✦Denver Airport Conspiracy: http://bit.ly/2cuwcvd
✦MH370 Conspiracy: http://bit.ly/2cdl0P3
✦Disney Conspiracy Theories: http://bit.ly/2bGhZKv
✦More Disney Conspiracy Theories:  http://bit.ly/2hXkmLB
✦Pokemon Go Conspiracy: http://bit.ly/2bNTCrI
✦Elisa Lam Conspiracy: http://bit.ly/2bNUlsT
✦JonBenét Ramsey: http://bit.ly/2d22DOg
✦JFK Assassination: http://bit.ly/2d7raCI
✦Princess Diana: https://youtu.be/vc9fwuhCkrk
✦Bermuda Triangle: http://bit.ly/2eBAuQI
✦MK Ultra: https://youtu.be/qaHLvbpWtTE
✦Santa Syndrome: http://bit.ly/2gPRp0h
✦PizzaGate: http://bit.ly/2hk9S5q
✦Clinton HIRED Donald Trump to Run?: http://bit.ly/2bUxTNt

NOT SPONSORED BY DOTE OR MONQ. I just honestly like them... lol 

Lipsticks:
Lipstick that was on my teeth is LBB by Colourpop
Lipstick I'm wearing in this video is Bow N Arrow by Kat Von D

DEAL ALERT: Want $5 off of either of these? Shop on the app ""Dote"" with the code J9MF! Normally free shipping on top of that! No like fees or anything either, it's so cool! I just discovered this app and let's just say I am OBSESSED! (4 orders this week but whose counting? LOL) I thought i'd share :D  (not sponsored)

Download DOTE here: http://apple.co/2iSL5Kn

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E Ru enjoyed this video, please ""like"" i: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me


C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Sponsored by the CIA. Jk ;)

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
408,HUGE LUSH COSMETICS HAUL! 2017,2017-01-20,31822,1606,240.0,"Hi Sting Raes! Please hit that thumbs up button for more Lush hauls or hauls in general! XOXO Click here to join the Sting Rae fam: http://goo.gl/dZY9CI ALL PRODUCTS LINKED BELOW

Lush Products Mentioned: 

Roots: http://bit.ly/2jtCYRE
Jersey Bounce: http://bit.ly/2iH54LL
Tea Tree Water: http://bit.ly/2iPFNdR
Seanik: http://bit.ly/2jDS89c
Shampoo Bar Tin: http://bit.ly/2jDSfSa
Cup O' Coffee: http://bit.ly/2iYsYBc
Mask Of Magnaminty: http://bit.ly/2jDZidB
Whoosh: http://bit.ly/2k5XxCt
Bubbly Shower Gel: http://bit.ly/2jDGviu
Rose Jam Shower Gel: http://bit.ly/2jtCScN
Serendipity Soap: http://bit.ly/2jErhJW
Rub Rub Rub Soap: http://bit.ly/2jEp8Oh
Ro's Argan Body Conditioner: http://bit.ly/2iYB6Sk
Charity Pot: http://bit.ly/2jtKmMR
Reindeer Rock: http://bit.ly/2jdJGdD
Some of the products were Christmas products and are now unavailable, sorry! 

Connect with me!
S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me


C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Not sponsored.

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
409,THANKS OBAMA!,2017-01-18,38096,3600,548.0,"Hi friends! Please enjoy this small thank you to Obama for his service to the United States. Btw- I realise Obama was elected is 08, TOTALY brain lapse haha sorry! Also- just so you know, I will not be responding to negative comments on this video. If you enjoyed this video, please ""like"" it and subscribe for more! http://goo.gl/dZY9CI

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ 
C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

FTC: Sponsored by BO. jk;)

Music: Brock Berrigan and Jackson Breit

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
410,I WITNESSED SOMEONE DIE! STORYTIME!,2017-01-13,141563,5844,436.0,"If you liked this Storytime video and want to see more- please ""like"" it and  click here to subscribe for more! ---- http://goo.gl/dZY9CI
Bones I showed- http://go.magik.ly/ml/3bfc/ Not sponsored, I just love Greenies! 

S N A P  C H A T: KendallRaeSnap
V L O G   C H A N N E L: http://bit.ly/2bMte5q
T W I T T E R: @KendallRaeOnYT
I N S T A G R A M: @KendallRaeOnYT
F A C E B O O K: https://goo.gl/obWBhr
B L O G: http://www.Kendallrae.me

C O N T A C T: 
✉ 
C O N T A C T: 
✉ For Business Inquiries ONLY, please contact my manager Mat at  KendallMGMT@ViralNation.com  

✉  Want to ask me for advice that I MAY answer in a video? Shoot me a question at Kendallsadvice[at]Gmail[dot]com

✉ Send me mail ✉

Kendall Rae
8700 E JEFFERSON AVE
PO Box 372061
DENVER, CO 80237

Subscribe to my husband Josh's channel: http://bit.ly/2ngj0xG ✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Jan,Kendall Rae
