,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
128,What Netflix DIDN'T Tell You About the Night Stalker: RICHARD RAMIREZ | True Crime Documentary,2021-02-04,1359849,25481,2096.0,"In this documentary, we're covering the infamous solved true crime case that shows why you should NEVER leave your door unlocked at night: the true story of Richard Ramirez, also known as the Night Stalker. Though a recent Netflix documentary has been released covering the Night Stalker's case, there were a few key details they left out, and today, we're covering it all. In the 80s, a serial killer began stalking the streets of California. Residents were terrified, and the mystery soon garnered national attention. None other than Richard Ramirez, the Night Stalker committed at least 13 murders before he was finally caught and brought to justice. Detectives finally cracked the case after a lengthy investigation when a young boy managed to spot a piece of crucial evidence that broke the case wide open. Join us for a true crime storytime covering the solved case of Richard Ramirez.

[Video] [Imagery] supplied by Getty Images.",Feb,Explore with Us
129,"The Tragic Life of the REAL ""Beast"" in Beauty and the Beast",2021-01-28,180468,6793,395.0,"Today, we're covering the disturbing true story and messed up origins behind the Disney classic: Beauty and the Beast. Surprisingly, Beauty and the Beast is actually based on a true story, but it's nothing like you could have possibly imagined. This piece of weird history took place in the 1500s, and the story is stranger than fiction - involving a rare condition that you NEVER knew existed and the actual man the Beast is based on. This is one of the weirdest backstories behind a Disney movie we've covered YET, and you'll never be able to watch the classic film the same way ever again. Join us for a storytime covering the weird true story behind Disney's Beauty and the Beast.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
130,The TRUE Story Behind the REAL Amityville Horror | Solved True Crime Documentary,2021-01-27,210459,6944,486.0,"In this true crime documentary, we're covering the disturbing true story behind The Amityville Horror. Although the reported haunting at 112 Ocean Avenue is highly debated, one thing is for certain: this is the location of one of the most notorious solved true crime stories. The Amityville house was home to the DeFeo family before Ronald DeFeo snapped, committing the most heinous crime Amityville has ever seen to this very day. The paranormal events that reportedly followed were eventually documented in the book and film The Amityville Horror, frightening the nation. Skeptics, however, don't believe the supernatural events at the alleged haunted home are very believable. Join us for a true crime storytime covering the solved case behind The Amityville Horror.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
131,CCTV Footage of Missing Woman Reveals Chilling Mystery: PRISMA REYES | True Crime Documentary,2021-01-27,1902916,26270,3314.0,"In this true crime documentary, we're covering the most CHILLING true story you've NEVER heard of: the unsolved cold case of Prisma Reyes. In 2019, Prisma Reyes was caught on CCTV camera - and it was the last time she would EVER be seen. The footage shows Prisma entering her ex-boyfriend's apartment building before disappearing forever, but this true story has more unexpected twists and turns than you could've imagined. A set of bizarre events led up to Prisma's disappearance. To this day, this missing persons case has NEVER been solved. Join us for a true crime storytime covering the mystery and disappearance of Prisma Reyes.",Jan,Explore with Us
132,This Haunted Doll Will KILL You: The Origins of Annabelle in the Conjuring Universe,2021-01-16,161927,6043,615.0,"In this paranormal documentary, we're covering the infamous alleged true story behind the Annabelle doll and movie. If you've ever watched Annabelle or The Conjuring movies, you may be surprised to learn that Annabelle is real - and she's one of the most notorious haunted dolls in the world. To this day, she sits in Ed and Lorraine Warren's occult museum, locked inside a glass case so she cannot escape. Her story is utterly terrifying, and it's said that the real Annabelle doll KILLED someone. Do you believe this scary story to be true or fake? Would you ever dare to own your own Annabelle doll? Join us for a paranormal storytime covering the real Annabelle doll.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
133,Weirdest Stories From Around the World: Mike the Headless Chicken | Part 1,2021-01-15,81413,2925,352.0,"In this documentary, we're covering the shocking true story of a chicken who lived for 18 months without a head: Mike the Headless Chicken.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
134,The Disturbing Origins of Charles Manson: True Crime Documentary,2021-01-14,322679,9398,658.0,"In this true crime documentary, we're covering the shocking true story behind Charles Manson: the mastermind behind several murders. Known as a ""true crime icon"", Charles Manson rose to infamy in 1969, most notably for the murder of Sharon Tate. Ever since, the true story of the Manson family has captivated the world. Many people refer to the Manson family as a cult, as he is said to have manipulated his followers into committing these heinous crimes by convincing them the apocalypse was near. From Tex Watson to Leslie Van Houten and Susan Atkins, the lives of his Manson family members would NEVER be the same. Join us for a true crime storytime covering the infamous case of Charles Manson.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
135,The True Story Behind Peter Pan Will DESTROY Your Childhood,2021-01-13,155978,5834,520.0,"Today, we're covering the dark and disturbing true story behind Disney's Peter Pan that'll RUIN your childhood. Warning: you'll never be able to watch Peter Pan the same after watching this video. As it turns out, this Disney classic has an incredibly dark backstory that many have NEVER heard of. Originally penned by J. M. Barrie, this adventurous tale was inspired by a dark real life event in his childhood. From there, this true story takes many strange twists and turns. Will you be able to look at the character the same EVER again? Join us for a storytime covering the disturbing story behind Peter Pan.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
136,Man Sneaks In & Survives A WEEK Inside Area 51: His Story Is UNBELIEVABLE! Area 51 Documentary,2021-01-09,2690400,56225,4911.0,"Today, we're covering one of the most unbelievable true stories you've NEVER heard of: the Area 51 expedition of Jerry Freeman. This man snuck into Area 51 and survived an ENTIRE WEEK inside, and in this documentary, we're covering the entire true story. Did Jerry find UFOs, aliens, or extraterrestrials inside? Or something entirely different? In the 90s, Jerry Freeman was retracing the steps of the Lost '49ers, but their journey took them inside the now top secret base infamous for rumors of aliens and UFO spacecrafts: Area 51. Determined to retrace their steps no matter what obstacles lay in his way, Jerry Freeman began his trek inside the world's most secure forbidden location - and he actually lived to tell the tale. Join us for a storytime covering the unbelievable true story of Jerry Freeman.",Jan,Explore with Us
137,"Hikers Find Dead Body In Tent, Revealing Chilling Mystery: The Solved Case of Mostly Harmless",2021-01-02,3928794,69300,5395.0,"In this true crime documentary, we're covering the solved mystery of Mostly Harmless, a mysterious hiker who remained unidentified for nearly two years. In 2018, Mostly Harmless was found deceased in his tent in the middle of Big Cypress National Preserve, launching an unsolved mystery that would captivate the internet for two years. Detectives and internet sleuths alike poured over the clues he left behind in the form of photos on the trail, but despite ample evidence, no one could uncover his real name... until NOW. We can now finally say this case has been solved. Join us for a true crime storytime covering the solved mystery of unidentified hiker, Mostly Harmless.",Jan,Explore with Us
138,The Day 26 Students Vanished & Were Found Buried Alive: Chowchilla Kidnapping | Crime Documentary,2021-01-01,2043866,41638,2530.0,"In this true crime documentary, we're covering the unbelievable solved case of the Chowchilla Kidnapping. In 1976, Ed was a bus driver for Chowchilla's local school district. On one unsuspecting day, Ed was driving the students home on his usual route when his life changed completely. In the hours that followed, Ed and the 26 students completely disappeared without a trace. Unbeknownst to the residents of Chowchilla, all 27 individuals had suddenly and inexplicably gone missing - but it didn't take long for the strange mystery to be solved. Just as many expected their missing persons cases to drag on without any clues, all 27 individuals were found. Their story wasn't anything like anyone had possibly expected. Join us for a true crime storytime covering the solved case of the Chowchilla Kidnapping.

[Video] [Imagery] supplied by Getty Images.",Jan,Explore with Us
139,The Horror of Chernobyl: Documentary,2020-12-28,1805523,38204,1965.0,"In this documentary, we're covering the world's DEADLIEST tourist attraction: Chernobyl. You've most likely heard of Chernobyl, whether from the popular HBO series or the movie ""Chernobyl Diaries"". Today, we're covering the entire disaster from beginning to end, documenting everything that went wrong to cause this disastrous event and the impact Chernobyl had that continues to this very day. The effects of Chernobyl terrified the world, and the true horror stories that surfaced after the event were undoubtedly horrifying. Join us for a storytime covering this terrifying tourist attraction: Chernobyl.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
140,The TRUE Story Behind the REAL Conjuring House | The Conjuring Documentary,2020-12-27,1605800,35056,1972.0,"You may have seen the horror movie The Conjuring, but what you didn't realize is the chilling events of film are actually based on REAL EVENTS. In fact, the Conjuring House is entirely real, and in this paranormal documentary, we'll be covering the scary true story behind the REAL Conjuring House. The history behind this haunted home is utterly terrifying. From scary stories involving renowned paranormal investigators Ed and Lorraine Warren to countless witnesses claiming to encounter ghosts, spirits, and demons within the Conjuring House walls, this is one true horror story you won't soon forget. Would you dare to spend the night in this scary haunted location? Join us for a supernatural storytime covering the true story behind the Conjuring House.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
141,Disturbing Horrors Behind The Wizard of Oz That'll RUIN Your Childhood • EWU Story Time,2020-12-24,2336757,49740,4829.0,"Although you may have seen the classic movie The Wizard of Oz, you've probably NEVER heard of the horrors that occurred behind the scenes while the film was being produced. The truth is DISTURBING, and in this documentary, we're covering the horrors behind the creation of The Wizard of Oz. While Judy Garland was arguably the most affected by the filming of the movie, Margaret Hamilton, original tin man Buddy Ebsen, and the remainder of the cast didn't escape unscathed. This is truly a scary horror story behind a seemingly innocent and classic film. Join us as we cover the true dark backstory behind The Wizard of Oz.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
142,The DISTURBING True Story Behind TEXAS CHAINSAW MASSACRE | True Crime Documentary,2020-12-20,1713406,39289,2218.0,"This serial killer wore the skin of his victims and even created bizarre souvenirs out of their bodies. In this true crime documentary, we're covering the chilling true story of Ed Gein, a case that has inspired a number of horror movies. While you've most likely already seen them, you were probably blissfully unaware that these horror films were inspired by real events. From Buffalo Bill in Silence of the Lambs to Texas Chainsaw Massacre, Ed Gein's story inspired a number of terrifying films. Detectives who entered Ed Gein's home never could have possibly expected what they were about to discover, and the investigation that followed was disturbing. Join us for a true crime storytime covering the solved case of Ed Gein.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
143,Disturbing Horrors Behind Alice in Wonderland That'll RUIN Your Childhood • EWU Story Time,2020-12-18,1007592,32339,2702.0,"Today, we're covering the deeply disturbing origins of Disney's Alice in Wonderland. Although you may not know, there's a dark mystery surrounding Alice in Wonderland, and it's not what you may have expected. Whether you've seen the original Disney classic or the more recent adaptions, there's something you should know about Alice. As it turns out, Alice was actually based on a real little girl: Alice Liddell, and this documentary covers the seemingly obsessive behavior of the author and his dark fixation on her. We'll also be covering the creepy true stories behind the Cheshire Cat and Mad Hatter. Will this mystery ever be solved? Will we ever truly know if the author of Alice in Wonderland actually had disturbing intentions? Join us for a storytime covering the unsolved mystery of Alice in Wonderland.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
144,The Best Friends Who Became SERIAL KILLERS | True Crime Documentary,2020-12-17,2481773,38585,2678.0,"In this crime documentary, we're covering the horrifying true story of the Speed Freak serial killers: Loren Herzog and Wesley Shermantine, a terrifying duo suspected in the deaths of as many as 72 people. Growing up together as friends, no one could have possibly expected the heinous crimes they would commit starting in high school. While the disappearance of their first victim, Chevelle Wheeler, has been solved, new evidence is still being found involving the Speed Freak killers to this very day. How many other missing persons cases will eventually be linked to the duo? Will detectives uncover new clues in the years to come? Join us for a true crime storytime covering the case of the Speed Freak serial killers.",Dec,Explore with Us
145,SOLVED Cold Case With A SHOCKING Twist: True Crime Documentary & Solved Missing Persons Case,2020-12-16,4537736,73963,4447.0,"Today, we're covering a solved cold case with a SHOCKING twist no one could have possibly seen coming. In this true crime documentary, we're covering the haunting disappearance of Jonelle Matthews. In 1984, Jonelle completely vanished from her home. For over 3 decades, Jonelle remained a missing person. No trace of Jonelle was ever found, even after an investigation by detectives - that is, until 2019, when a construction team unearthed Jonelle and cracked this case wide open. After Jonelle was found, this cold case quickly began to unravel, and in 2020, this missing persons case was solved - but it wasn't like anyone had possibly expected. Join us for a true crime storytime covering the case of Jonelle Matthews.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
146,"She Vanished For 2 Days, Then They Looked In Her Bathroom: JULIA NISWENDER | True Crime Documentary",2020-12-15,1002166,23108,1642.0,"Today, we're covering the most disturbing story you've NEVER heard of: the true crime case of Julia Niswender. In this crime documentary, we're covering all of the strange circumstances surrounding this unsolved case. In December of 2012, Julia Niswender disappeared, but she didn't remain a missing person for long. Just days after she vanished, a disturbing scene was revealed inside her apartment. No one could have possibly expected what was going to be brought to light next. Despite a thorough investigation by detectives and DNA testing of evidence, this mystery remains unsolved to this day. Will this heinous crime ever be solved? Join us for a true crime storytime covering the case of Julia Niswender.",Dec,Explore with Us
147,Is This Missing Persons Case Actually A SCAM? The Case of Holly Courtier | True Crime Documentary,2020-12-12,396485,11017,1198.0,"Holly Courtier disappeared into Zion National Park for 12 days. During this time, search and rescue teams combed the area looking for any trace of the missing woman, but it was as though she had completely vanished without a trace. Finally, 12 days later, Holly Courtier was discovered - but instead of rejoicing, the general public sensed that something seemed off. This missing persons case took a turn that no one could have possibly seen coming. Did Holly Courtier stage her disappearance as an elaborate hoax? Was her missing persons case nothing more than a scam? Join us in this true crime documentary as we explore the strange circumstances surrounding the case of Holly Courtier.",Dec,Explore with Us
148,"Woman Mysteriously Dies, Then CCTV Footage Reveals CHILLING Clues: DEATH ISLAND | Documentary",2020-12-08,1203342,27760,3258.0,"In this true crime documentary, we're covering the chilling unsolved mystery behind Thailand's Death Island - a literal tourist trap. Something strange is happening to the tourists on Death Island. From mysterious disappearances to unsolved murders to unexplained deaths, this is definitely one place you NEVER want to go. Our first true story covers the case of Elise Dallemagne, a woman who was found eaten by LIZARDS on the island shortly after being caught on CCTV, and later we cover even more mysterious deaths. This seems to be much more than a coincidence. Will this mystery ever be solved? Join us for a true crime storytime covering the mystery of Death Island.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
149,CCTV Footage Reveals Twisted Love Triangle Gone Horribly Wrong | True Crime Documentary,2020-12-06,1257394,29112,3852.0,"Today, we're covering a true story that shows why you should NEVER cheat with a married man: the unsolved disappearance of Heather Elvis. In this true crime documentary, we're covering this insane missing persons case from beginning to end through every twist and turn. In 2013, Heather Elvis disappeared without a trace after fooling around with a man named Sidney Moorer. When Sidney's wife found out, she went berserk. What happened later remains an unsolved mystery to this very day. Despite a lengthy investigation by detectives and a slew of evidence, Heather Elvis has still never been found. No new clues have come to surface regarding this cold case. Will this missing persons case ever be solved? Or will it forever remain an unsolved mystery? Join us for a true crime storytime covering the disappearance of Heather Elvis.",Dec,Explore with Us
150,The BIZARRE Mystery You've NEVER Heard Of: THE NEVADA TRIANGLE,2020-12-02,401861,11372,586.0,"There is something strange happening in the mysterious Nevada Triangle. Entire planes are vanishing without a trace, while others are inexplicably crashing for what seems to be no reason at all. What could possibly be causing these mass disappearances? From theories surrounding Area 51 to something supernatural, no one can seem to explain this bizarre unsolved mystery. Some planes have been missing for decades and it seems they will never be found. Meanwhile, more than 2,000 planes have mysteriously crashed in this area with no explanation. Will we ever know the reason behind these strange disappearances? Will the mystery of the Nevada Triangle ever be solved? Join us for an unsolved mysteries storytime covering the Nevada Triangle.

[Video] [Imagery] supplied by Getty Images.",Dec,Explore with Us
151,Why You Should Be TERRIFIED For Ariana Grande,2020-11-29,501356,14203,3108.0,"In 2014, a disturbing presence emerged on YouTube. A man named Timothy began to obsessively upload videos addressed to Ariana Grande, the immensely popular celebrity pop star. With his uploads becoming more and more unhinged and obsessed, even going as far as to sing to Ariana, it soon became clear that this man was one of Ariana Grande's stalkers. Viewers begged him to stop, but Timothy's obsession only escalated from there. Even after Timothy got into trouble, nothing seemed to dissuade him. Eventually, he plead guilty to criminal harassment. In this crime documentary, we're going to cover the true story of a celebrity stalker who went too far: a man who documented his Ariana Grande obsession on his YouTube channel as the situation became more and more deranged.

[Video] [Imagery] supplied by Getty Images.",Nov,Explore with Us
152,Found Footage Reveals Chilling Moments Before Murder | Solved True Crime Documentary,2020-11-27,902662,35800,,"Today, we're covering the most disturbing story you've NEVER heard of: the solved true crime case of Elaine Campione. This documentary covers not only the chilling moments caught on camera just before the crime, but the entirety of what led up to the incident - and it wasn't anything anyone could have possibly expected. Upon entering Elaine's home, detectives were met with a disturbing crime scene. The investigation didn't last for long before the case was solved, and the reasons behind this heinous crime may forever remain an unsolved mystery. In the end, everyone was left wondering if this entire situation could have somehow been prevented. Join us for a true crime storytime covering the haunting case of Elaine Campione.",Nov,Explore with Us
153,The Most Chilling Story You've NEVER Heard Of: Michael Madden,2020-11-25,3586785,46015,4712.0,"In this true crime documentary, we'll be investigating the bizarre case of Michael Madden: the most chilling true story you've NEVER heard of. In 1996, Michael Madden completely disappeared without a trace. What his friends discovered at his abandoned campsite would haunt them in the years to come. Today, one of his friends will tell their story of what actually happened that night. This documentary contains shocking new details regarding this missing persons case that have never been revealed. Despite an investigation by detectives and search and rescue combing the area, Michael was never found. Will Michael Madden's disappearance ever be solved? Or will it forever remain an unsolved mystery? Join us for a true crime storytime covering the missing persons case of Michael Madden.",Nov,Explore with Us
154,A Case Almost Too Twisted To Mention: Tyler Stice,2020-11-11,2658432,52661,5636.0,"In 2017, we conducted our own investigation into the unsolved mystery of Tyler Stice. While digging into this mysterious cold case, we uncovered Tyler's secret online life - and what we discovered next was utterly shocking. In this true crime documentary, we're unveiling all of the details we've found that have never been revealed before. Years later, Tyler Stice's case remains unsolved. Despite police detectives digging into this missing persons case, no physical evidence pointing to Tyler's whereabouts has ever turned up. Will this mystery ever be solved? Was some sort of heinous crime committed, or did Tyler get wrapped up into something much bigger than he ever could have anticipated? With all of this new information comes an entire slew of new theories, but until Tyler Stice is found, this case remains unsolved. Join us for a true crime storytime covering the missing persons case of Tyler Stice.",Nov,Explore with Us
155,Unexplained Disappearances With Unexpected Twists: Unsolved Mystery Stories | Crime Documentary,2020-11-07,1751639,27283,2317.0,"Today, we're covering 5 unexplained missing persons cases and disappearances with unexpected twists. To this day, these 5 unsolved mysteries have never been solved and the true stories behind them are incredibly bizarre. From the strange mystery of Patrick McNeill to the baffling vanishing of Kayelyn Louder caught on CCTV camera, these stories will leave you confused for hours. What could have possibly happened to these 5 missing people? While in some of these cases most theories assume some sort of crime occurred, others aren't as clear cut. Despite lengthy investigations by detectives, no evidence definitively pointing to any answers has ever been found in any of these cases. Will these mysteries ever be solved? Join us for a true crime storytime covering 5 unexplained disappearances with unexpected twists.",Nov,Explore with Us
156,The Disturbing Case Of Isabella Guzman | TikTok Made Her Famous For Killing Her Mother,2020-11-06,279786,10996,917.0,"Today, we're covering the disturbing true crime story behind a viral TikTok trend: the case of Isabella Guzman, a girl who killed and became TikTok famous. On August 28th, 2013, Isabella Guzman had a chat with her father about her attitude toward her mother. After their discussion, he thought the issue was resolved - but just later that day, Isabella Guzman did the unthinkable. Although the alleged crime was appalling, what's even more unnerving is the fact that today, TikTok users emulate Isabella as a trend. Just recently, Isabella's court footage went viral, with many commenting on her appearance while ignoring her heinous actions. In this crime documentary, we're covering the entire true story behind the viral TikTok trend. Join us for a true crime storytime covering the solved case of Isabella Guzman.",Nov,Explore with Us
157,Woman Missing For Years Found Alive Floating At Sea: ANGELICA GAITAN | DOCUMENTARY,2020-10-31,2413094,49749,3713.0,"Angelica Gaitan went missing for two years before she was found alive floating in the sea by two baffled fishermen. While her missing persons case was solved in a way no one could have possibly imagined, a new mystery emerged: who was this woman and why was she found alive in the sea? Today, we're covering the bizarre unsolved mystery of Angelica Gaitan. While her disappearance has been solved, the true story behind her case is a puzzling mystery. The video behind the missing woman's rescue quickly went viral on social media, but people were still confused as to how she possibly ended up in such a strange position. Today, we're covering the true story behind the mysterious discovery. Join us for a true crime storytime covering the solved missing persons case of Angelica Gaitan.",Oct,Explore with Us
158,Solved Missing Persons Case With An Unexpected Twist: RACHEL BARBER | Solved True Crime Documentary,2020-10-22,1338642,27684,1735.0,"Today, we're covering the most disturbing story you've NEVER heard of: the solved true crime case of Rachel Barber. This crime documentary shows why you should never trust ANYONE. Years ago, Rachel Barber disappeared without a trace. Despite the family urging authorities to conduct a proper investigation into Rachel's case, little was done and no evidence could be found. Detectives were stumped and suggested she simply ran off. Her missing persons case remained unsolved until the disturbing truth behind her disappearance slowly began to emerge. No one could have possibly expected what had actually happened to Rachel the evening she vanished. Join us for a true crime storytime covering the solved case of Rachel Barber.",Oct,Explore with Us
159,Wilderness Disappearances With Unexpected Twists: Unsolved Missing Persons Cases & True Stories,2020-10-14,1652936,29041,2207.0,"Today, we're covering 5 missing persons cases of wilderness disappearances ending with unexpected twists. Although 4 of these 5 missing people have been found, their cases remain unsolved mysteries to this very day. No one can possibly explain what in the world happened to them. From the mysterious case of Jordan Grider to the haunting true story of Dustin Self, these missing people perished in the middle of nowhere under bizarre circumstances. What really happened to these missing people? Will these cases ever be truly solved? Join us for a true crime storytime covering 5 unsolved missing persons cases in the wilderness.",Oct,Explore with Us
160,How Creepy CCTV Footage Solved A Murder: 5 Solved Murders & True Crime Stories | Crime Documentary,2020-09-28,2013037,36280,1585.0,"Today, we're covering 5 stories of solved true crime cases. #1 will show you why you're NEVER safe, even in public. From the true story of Beverly Bobrick, whose case was finally solved 14 years later, to the murder of Debbie Dorian, these true crime cases were eventually solved thanks to either advancements with DNA technology or a dedicated investigation conducted by detectives. These solved cases provide a unique insight into current unsolved mysteries. How many current missing persons share a similar fate as these 5 individuals? How many more unsolved crimes will we see finally solved in the coming years thanks to constant technological advancements? Join us for a true crime storytime covering 5 solved murders and true crime stories.",Sep,Explore with Us
161,Why You Should NEVER Trust A New Boyfriend: The Story of Stephanie Parze | True Crime Documentary,2020-09-23,1734502,40599,3272.0,"Today, we're covering the true story of Stephanie Parze, a makeup YouTuber and artist who vanished without a trace in 2019. This case shows why you should NEVER trust a new boyfriend or girlfriend. The night before Halloween, Stephanie Parze disappeared. As she remained a missing person, the true story behind her disappearance slowly began to unravel. The investigation by detectives didn't last for long as evidence piled up: just months later, the case was finally solved and Stephanie was discovered. The entire story behind her missing persons case was revealed. Join us for a true crime storytime covering the chilling case of Stephanie Parze.",Sep,Explore with Us
162,How A Coffee Cup SOLVED A 47-Year-Old Murder: 5 Cold Cases Solved DECADES Later | True Crime Stories,2020-09-22,585833,13432,533.0,"Today, we're covering 5 cold cases finally solved DECADES later. Despite a lengthy investigation and evidence left behind at the scene, detectives were unable to solve these cases for decades. For years, the perpetrators of these heinous crimes continued to live their lives as usual as though nothing ever happened. It wasn't until recent developments with DNA that these cold cases were finally cracked. From the case of Jody Loomis, which was finally solved 47 years later thanks to a discarded coffee cup, to the 57-year-old mystery of Susan Galvin, closure was finally brought to these families. Join us for a true crime storytime covering 5 cold cases solved DECADES later.",Sep,Explore with Us
163,Why You Should NEVER Travel Alone: 5 True Horror Stories | True Scary Travel Stories & Crime Cases,2020-09-21,2066361,38479,4980.0,"Today, we're covering 5 true travel horror stories that show why you should NEVER travel alone. From the solved true crime case of Carla Stefaniak to the unsolved mystery of Elise Dallemagne, these vacations ended up going horribly wrong. While some of these cases have been solved, others remain unsolved mysteries to this very day. This crime documentary will leave you thinking twice before booking your next vacation alone. Would these true stories have ended differently if they had taken someone else along? Join us for a true crime storytime covering 5 true scary travel stories.",Sep,Explore with Us
164,CCTV Footage Reveals Missing Girl's Final Bizarre Moments Before Vanishing | Missing Persons Case,2020-09-18,1690470,28568,3358.0,"Today, we're covering the unsolved mystery and disappearance of Mekayla Bali. On April 12th, 2016, Mekayla Bali disappeared without a trace. To this day, her missing persons case has never been solved. Somehow, this 16-year-old girl managed to find a way to completely vanish without a trace. Despite a lengthy investigation, the only thing detectives managed to dig up were traces of suspicious conversations Mekayla had been having on the Kik app. Because she was communicating with these individuals through Kik, none of the conversations have ever been traced back to any individuals. Will the missing persons case of Mekayla Bali ever be solved? Where could she have possibly gone? Join us for a mystery storytime covering the bizarre case of Mekayla Bali.",Sep,Explore with Us
165,"Their Hotel Room REEKED, Then They Looked Under The Bed: 5 True Hotel Horror Stories",2020-09-17,403697,11471,767.0,"These true hotel horror stories will make you think twice before you ever book a room ever again. From solving missing persons cases to finding disturbing evidence hidden in the room for months, these hotel guests got more than they bargained for when they checked in. How some of these terrifying discoveries remained undetected in the rooms for so long remains a mystery to this day. If it weren't for these hotel guests, some of these mysteries would have never been solved. Would you feel comfortable staying in a hotel room after watching this scary video? Join us for a true crime storytime covering 5 terrifying true hotel horror stories.",Sep,Explore with Us
166,Camera Found in the Woods Reveals A Missing Person's Final Moments Before Vanishing Forever,2020-09-14,1342253,27067,1735.0,"Today, we're covering 5 utterly bizarre unsolved National Park disappearances. While one of these cases is considered solved, the rest remain unsolved mysteries. Our first case features the true story of a boy scout who vanished without a trace in the woods, never to be seen again. The only trace search and rescue was able to find was his camera, revealing his final moments before vanishing forever. He has never been found. Will these cold cases ever be solved? Where could these missing people have possibly gone, and why do so many people vanish in our National Parks? Join us for a true crime storytime covering 5 strange unsolved National Park missing persons cases.",Sep,Explore with Us
167,Solved Disappearances With Unexpected Twists: Solved Missing Persons Cases & True Crime Stories,2020-09-09,1510909,24618,1373.0,"Today, we're covering 5 true stories of solved disappearances with unexpected twists. In each of these stories, the missing persons case was finally solved, but it wasn't as anyone had expected. From the disturbing case of Curtis Allen Holliday to the chilling story of YouTuber Harley Dilly, these solved mysteries give a unique insight into current missing persons cases. How many missing people right now met a similar fate? While some of these stories are solved murders, others are simply tragic misadventures. Join us for a true crime storytime covering 5 solved disappearances with unexpected twists.",Sep,Explore with Us
168,Audio Recordings Reveal the SHOCKING Last Moments of Bored Man Who Stole a PLANE: Documentary,2020-09-08,306256,7958,1145.0,"Today, we're covering the true story of Richard ""Beebo"" Russell, also known by the internet as the ""Skyking"". In 2018, the shocking Horizon Air Q400 incident occurred in Seattle, Washington. It was all over the news: 29-year-old Richard Russell stole a plane from the Seattle-Tacoma International Airport and the event quickly captured national attention. His flight was caught on tape by worried onlookers and his last words were broadcast on air traffic control audio. The story went viral. To this day, the reasons behind this incident and crime remain an unsolved mystery. Join us for a true storytime covering the mysterious case of Richard ""Beebo"" Russell, the Skyking.",Sep,Explore with Us
169,The Camera of 9 Dead Hikers Reveals Chilling Mystery That Can't Be Explained: Dyatlov Pass Incident,2020-09-04,1228910,19052,2205.0,"Today, we're covering the bizarre unsolved mystery of the Dyatlov Pass incident. In February of 1959, 9 Russian hikers died in the mountains under mysterious circumstances. The search party couldn't believe their eyes when they discovered the hikers. The scene was simply unbelievable, and to this day, this case remains one of the world's strangest unsolved mysteries that can't be explained. Not a single explanation seems 100% feasible to explain this mystery and the evidence left at the scene only made things more perplexing. What could have possibly happened to the ill-fated hikers of Dyatlov Pass? Will this case ever be solved? Join us for a true scary story covering the case of the Dyatlov Pass incident.",Sep,Explore with Us
170,How A Boeing 727 Airliner Was Stolen & Has Never Been Found,2020-09-02,663687,10797,935.0,"Today, we're covering how a massive Boeing 727 airliner was stolen and has never been found. On May 25th, 2003, a Boeing 727 was stolen from Quatro de Fevereiro Airport. It completely vanished without a trace along with Ben Padilla, who was believed to have been piloting the plane. Despite an investigation by detectives, no evidence or trace of the missing man or plane has ever been found. To this day, the case of Ben Padilla and the Boeing 727 remains an unsolved mystery. How did a massive plane disappear without a trace? Will this missing persons case and aviation mystery ever be solved? Join us for a cold case storytime covering the case of Ben Padilla.",Sep,Explore with Us
171,The Final Phone Call of Missing Girl Reveals Killer's Voice: The Disturbing Case of Amber Tuccaro,2020-08-24,221508,6897,896.0,"Today, we're covering the true scary story of Amber Tuccaro. To this day, her mysterious death remains an unsolved mystery. What happened to Amber Tuccaro after her chilling last phone call? In the phone call, you can faintly hear her killer's voice as he led her further out into the middle of nowhere. Although Amber Tuccaro was eventually found murdered and a slew of evidence was left behind, investigators were still unable to pin the crime on any suspect. The investigation by detectives led no results. Internet sleuths across the web have listened to the phone call again and again searching for any clues to no avail. Will this true crime case ever be solved? Join us for a true crime storytime covering the unsolved cold case of Amber Tuccaro.",Aug,Explore with Us
172,5 Cold Cases Solved DECADES Later: True Crime Mysteries Finally Solved,2020-08-18,708656,13151,474.0,"Today, we're covering 5 cold cases finally solved decades later. For years, these unsolved mysteries were left with no answers. Despite investigative efforts by detectives and police and a slew of evidence, the perpetrators of these crimes lived their lives as usual: that is, until years later when the pieces of the puzzles came together and the cases were finally solved. Thanks to recent developments with DNA profiling, many decades-old cold cases are being cracked. How many more mysteries will we see finally solved in the coming years? How many criminals are out there right now, living their lives as though nothing ever happened? Join us for a true crime storytime covering 5 cold cases solved decades later.",Aug,Explore with Us
