,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
148,The Disappearance Of Rui Pedro,2018-12-21,885292,22560,1267.0,"Hey guys! In today's video we're going to talk about Portugal's biggest case, besides the Madeleine McCann case, the disappearance of 11 year old Rui Pedro

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
149,The Ashland Tragedy,2018-12-19,1086901,18335,779.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
150,Where Is William Tyrrell?,2018-12-18,947443,28935,1731.0,"Hey guys, so today's video is by far the most heartbreaking case I have covered. It happened here in Australia in 2014 when 3 year old William Tyrrell disappeared from his grandmothers house. 

http://www.whereswilliam.org/
If you have any information please call 1800 333 000

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
151,The Case Of Rhonda Hinson,2018-12-17,657201,21241,864.0,"Hey guys! So today we're going to be talking about the case of Rhonda Hinson, let me know in the comments what you think happened!

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
152,The 43 Missing Students In Mexico,2018-12-16,1670868,54873,3592.0,"Hey guys! In today's video we're going to cover the Iguala mass kidnapping, where 43 male students were attacked and kidnapped in Iguala, Mexico, and have never been seen or heard from again 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
153,The Case Of Latricia White,2018-12-15,577955,19079,811.0,"Hey guys! So today we're covering the murder of Latricia White and subsequent disappearance of Lee and Chance Wackerhagen 
Kingsville Crime Stoppers is offering a reward of $5,000 for information about the whereabouts of Chance 
If you have any information on the case please call 1-877-553-2374.

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
154,The Disturbing Case Of The Mauerova Family,2018-12-14,2560277,59412,3658.0,"Welcome to day #2 of The 12 Days of Christmas! In today's case we're  going to cover the Kurim case, which is honestly the most disturbing case I have ever looked into... It's like a real life version of the movie 'Orphan' 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
155,The Case Of The Papin Sisters,2018-12-13,1666547,47802,1645.0,"Hey guys! So in today's video we're going to take about the case of the Papin sisters for our first day of the 12 days of Christmas... Sorry there aren't more photos in this one! The case is from so long ago so I couldn't find many photos 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Dec,Bella Fiori
156,CLOSET ESSENTIALS: HOW TO BUILD YOUR WARDROBE WITH BASICS,2018-12-04,225886,9169,533.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

*not sponsored and none of these links are affiliate links

PRODUCTS MENTIONED:

Jeans: https://goo.gl/RswqmL

Leather Jacket: https://goo.gl/MLMUbq
(cheaper alternative): https://goo.gl/exFnHo
(even cheaper alternative): https://goo.gl/ZkKT83

Vintage tee: is vintage but is from storeroom vintage https://storeroomvintage.co/ 

Black trousers: aren't on the website anymore but here are some similar ones: https://goo.gl/9o1FXq

Blazer: https://goo.gl/tTUd5H
(cheaper alternative): https://goo.gl/MYqg81

White button down: https://goo.gl/RNbWxP

White tee: https://goo.gl/puHyGz

Denim jacket: https://goo.gl/ugxMqm

Denim Shorts: sold out but here are some similar ones
https://goo.gl/ERiLHe
https://goo.gl/WJpYoa

Neutral sweater: https://goo.gl/1ifvQn

Cami: https://goo.gl/NhWXGz

Grey sweater: https://goo.gl/gv53VK

Leather shorts: https://goo.gl/Rxhiqq

Leather pants: https://goo.gl/HyVfNT

Light trousers: https://goo.gl/XqqvsV",Dec,Bella Fiori
157,WHERE IS CORRIE MCKEAGUE?,2018-11-29,950918,23985,1310.0,"Go to http://audible.com/bellafiori or texting 'bellafiori' to 500-500 to get 3 months of Audible for just $6.95/month

Anyone with information is asked to contact the Major Investigation Team at Suffolk police on 01473 782019 or 101.

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Nov,Bella Fiori
158,HOUSE TOUR,2018-11-27,285090,13466,535.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Nov,Bella Fiori
159,I BOUGHT $500 WORTH OF ZAFUL.. HERE'S WHAT HAPPENED,2018-11-23,209899,6695,214.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

My last Zaful bikini haul: https://youtu.be/EHgZH-G_LaE

Ribbed Cinched Crop Top: http://bit.ly/2Fo8AGV
Rolled Up Sleeve Plain Tee: http://bit.ly/2FqLUpl
Striped Welt Pockets Boyfriend Blazer: http://bit.ly/2Fo8Cyx
Ripped Jacket and Skirt Set: http://bit.ly/2Fo8DCB
Lace Up Jean Jacket: http://bit.ly/2Fo8JtX
Faux Leather Crop Biker Jacket With Belt - Black: http://bit.ly/2FkAX8D
Solid Pouch Pocket Fluffy Hoodie: http://bit.ly/2Fo9gvX
Color Block Plaid Short Shirt: http://bit.ly/2Fo8LC5
Belted Pocket A Line Skirt: http://bit.ly/2Fo8E9D
High Waist Leopard Skirt: http://bit.ly/2FqiXKd
Button Through Midi Skirt: http://bit.ly/2FnUt4m
Two Pocket Faux Leather Mini Skirt: http://bit.ly/2FoTroz
ZAFUL Faux Leather High Rise Shorts: http://bit.ly/2FmMMeB
High Rise Faux Leather Shorts: http://bit.ly/2Fo8Ky1
High Waist Belted Straight Pants: http://bit.ly/2Fo8MG9
High Waisted Pencil Pants with Belt: http://bit.ly/2FA8TP5
Ankle Wrap Block Heel PU Leather Sandals: http://bit.ly/2Fo8FdH

Coupon up to 15% OFF, Free Shipping Worldwide, Flash Sale Under $9.99, etc... Enjoy ZAFUL Black Friday & Cyber Monday Sales Carnival (Nov. 23rd-28th): https://www.zaful.com/promotion/black-friday-cyber-monday-specials.html?lkid=17049682
ZAFUL Fall/Winter Fashion Trend - https://www.zaful.com/promotion-f-w-18-fashion-trends-sale-51.html?lkid=17049682
15% off coupon code: zfjc15",Nov,Bella Fiori
160,"HUGE TRY-ON CLOTHING HAUL! ASOS, Revolve, Farfetch, The Iconic",2018-11-21,133654,5420,245.0,"Sign up here for an exclusive $10 sign up bonus! - https://www.shopback.com.au/bellafiori

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

Can't believe I hadn't heard of ShopBack earlier! I could have saved so much money on my online shopping. Shop through their app or website to earn cashback on your shopping and you can also find the latest discount codes and exclusive deals from them. For any of my international viewers, you can still use ShopBack just make sure your order can ship to your country and you can transfer your cashback to your PayPal account :)
Here are ShopBack's official links: ShopBack Website: https://www.shopback.com.au Facebook: https://www.facebook.com/shopbackaustralia Instagram: https://www.instagram.com/shopbackau Google Chrome Extension: https://www.shopback.com.au/cashback-button",Nov,Bella Fiori
161,COMPLETE ROOM TRANSFORMATION + CLEAN WITH ME!,2018-11-18,161575,9508,462.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Nov,Bella Fiori
162,JFK ASSASSINATION CONSPIRACY THEORIES,2018-11-02,319340,11918,1052.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Nov,Bella Fiori
163,THE HEARTBREAKING CASE OF JAMES BULGER,2018-10-31,1047762,33547,2969.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

The interviews: https://www.youtube.com/watch?v=2DgXnEoXrkM",Oct,Bella Fiori
164,SOLVED: THE VAN BREDA FAMILY MURDERS,2018-10-28,3154542,70815,7419.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

Full 112 call: https://www.youtube.com/watch?v=TFACTwOL6q4",Oct,Bella Fiori
165,THE WEEPY VOICED KILLER,2018-10-26,619831,22488,1259.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Oct,Bella Fiori
166,WHAT REALLY HAPPENED TO MALAYSIAN AIRLINES FLIGHT MH370,2018-10-26,1646879,44126,3768.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Oct,Bella Fiori
167,I TRIED EATING VEGAN FOR A WEEK,2018-09-27,641219,24147,1572.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

RECEIPIES:

DAY ONE 
BREAKFAST: white choc chip + macadamia pancakes
https://goo.gl/fJCX7F

LUNCH: fajitas from BOSH book
Step 1: slice onions and dice garlic and add to oiled pan
Step 2: slice capsicums and add to pan
Step 3: sprinkle 1/2 tbsp of brown sugar + pinch of salt 
Step 4: mix 1tsp chilli powder, 1tsp cumin, 1tsp paprika, 1/4tsp cayenne pepper, 1/4tsp garlic powder, pinch of salt in a bowl and add to capsicums 
Step 5: reduce capsicums to low heat and cook for 30 mins until soft, stirring regularly 

Serve with: salsa, gauc, rice, refried beans, black beans and tortillas

DINNER: red curry from BOSH book + vegan naan
Make the paste: 
Blend together roasted cumin seeds (1tsp), ginger (roughly chopped) (2cm piece), shallots (5), garlic (5 cloves), lemongrass (2 stalks), peppercorns (1tsp),1/2 roasted capsicum from jar, tomato puree (2tbsp), kaffir lime leaves (3), lime juice and splash of water 

For curry:
Step 1: put pan on high heat and add oil 
Step 2: add 100g of curry paste and cook for 2 mins 
Step 3: pour in 400ml coconut milk + 150ml vegetable stock + stir
Step 4: add 4 tbsp soy sauce, 2tbsp agave syrup, 1tbsp sugar, 2 slice capsicums, 200g mushrooms, 60g baby corn, 160g tomatoes
Step 5: bring to boil and simmer for 7-10 mins until vegetables cooked

DAY TWO
BREAKFAST: Avo toast from chapter IV 

LUNCH: build your own pizza from crust
cherry tomatoes
chilli 
garlic 
roasted capsicum
vegan cheese
cherry tomato
napoli sauce
vegan aioli

DINNER: vegan cheeseburger from grill'd


DAY THREE:
BREAKFAST: oats 
https://goo.gl/p4eAZw

LUNCH: vegan cashew alfredo 
https://goo.gl/AX8Gx7

DINNER: leftovers


DAY FOUR: 
BREAKFAST: waffles 
https://goo.gl/5DkemC

LUNCH: indian takeaway (aloo baigan)

DINNER: stuffed capsicums
Step 1: half capsicums 
Step 2: put capsicums in oven while you get everything else ready to let them soften (200 degrees c & fan forced)
Step 3: cook rice with vegetable stock + water
Step 4: while rice cooks cut all the veggies (we used mushroom, onion, tomato and chilli) 
Step 5: put it all in a bowl with some black beans + corn + garlic, mixed herbs, tuscan seasoning, paprika, cumin, pepper and salt and mix 
Step 6: cook all vegetables in with rice + add can of diced tomatoes
Step 7: take capsicums out of oven and fill with rice mixture 
Step 8: put a high heat oil on and around capsicums and cook for about 40 minutes 
Step 9: Take alfoil off and cook for another 5 mins

The sauce: https://goo.gl/1JbzXk


DAY FIVE: 
BREAKFAST: uber eats (vegan mince + avo toast)

LUNCH: loving hut brisbane
tex mex bites, vegan korma + carbonara 

DINNER: paw paw asian kitchen 
spring rolls + curry + naan

DAY SIX:
BREAKFAST: the smug fig
smashed avo

LUNCH:  capsicum + left over sauce
the sauce: https://goo.gl/1JbzXk

DINNER: leftover stuffed capsicum + sauce


DAY SEVEN:
BREAKFAST: oats with raspberries, blueberries, banana and strawberries

LUNCH: vegan caesar salad 
dressing: https://goo.gl/Q2KkeT
ingredients:
vegan bacon: https://goo.gl/Za7kLp
crutons, vegan parmesan, lettuce, tomato

DINNER: who knows lol",Sep,Bella Fiori
168,"RUDE YOUTUBERS, FAKE FRIENDS & HOW MUCH  MONEY DO WE MAKE?",2018-09-17,261515,14084,997.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Sep,Bella Fiori
169,HUGE Try-On Clothing Haul | Wardrobe Staples,2018-09-13,281894,12652,824.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

This video is sponsored by princess polly 
Use code 'BELLA20' for 20% off

PRODUCTS MENTIONED:
SHOES:
Yellow heels: https://goo.gl/BGXLeC
Checkered vans: https://goo.gl/CzAaEF

BAGS:
Giant leopard/cheetah print clutch: https://goo.gl/azmsNq
Beach bag: https://goo.gl/Ffn5NT
Fanny pack: https://goo.gl/2GffdD

CLOTHES:
Long length denim shorts: https://goo.gl/GG6htt
Light wash jeans: https://goo.gl/VXypu5
Denim shorts: https://goo.gl/csyi1Z
Cycling shorts: https://goo.gl/pxufUa
Black crop: https://goo.gl/MjR1gF
Leather skirt: https://goo.gl/o44KLT
Snake print pants: https://goo.gl/emqU5P
Mesh bralet: https://goo.gl/TC77Ay
Dress: https://goo.gl/4SW3Yh

Light wash blue jeans: https://goo.gl/Nx3dCn
Dark blue wash jeans: https://goo.gl/pwGYRJ
Cream linen pants: https://goo.gl/AX454t
Black linen pants: https://goo.gl/5QjySh
White linen pants: https://goo.gl/JDLhfU
Black jeans: https://goo.gl/PsfDda
Napkin shirt: https://goo.gl/qWmyTk
Brown coat: https://goo.gl/6mfVY9
Cashmere sweater: https://goo.gl/Bp6rkk
Blue stripe blouse: https://goo.gl/KzgG4T
Light wash denim jacket: https://goo.gl/AUgkND
Cropped denim jacket: https://goo.gl/WEk56g
Dark blue denim jacket: https://goo.gl/Bhy2d8
Linen blouse: https://goo.gl/skq7cY
Champion sweater: https://goo.gl/Znd8Ya
White singlet: https://goo.gl/HK5AbH
Zimmermann tee: https://goo.gl/y5BDQ8
Faux leather shorts: https://goo.gl/KLJi7K
Lace cami: https://goo.gl/Vgfijk
Leopard (?) print shirt: https://goo.gl/naznYs
Grey tee: https://goo.gl/jVpNbU
White tee: https://goo.gl/at5Pu4
Knit singlet: https://goo.gl/F6974u
Silver/grey distressed sweater: https://goo.gl/X6NPnt
AJE tee: https://goo.gl/SyJJhd
Black tank: https://goo.gl/mqvwRm
Denim shorts: https://goo.gl/pHXzYm
Tshirt dress: https://goo.gl/bGtygs
Bomber jacket: i can't find it :(
Brown/white sweaters: https://goo.gl/8dqkh5",Sep,Bella Fiori
170,PAUL BERNARDO & KARLA HOMOLKA | THE KEN & BARBIE KILLERS,2018-09-10,1145812,39607,3117.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Sep,Bella Fiori
171,MY TANNING ROUTINE (SUNLESS/SELF-TANNING),2018-09-05,355297,9128,383.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

*this video is sponsored by loving tan*

PRODUCTS MENTIONED CAN ALL BE FOUND HERE: http://au.lovingtan.com/ (or David Jones if you're in Aus)

You can also use code 'BELLALOVE' at checkout for a free exfoliating glove with any mousse/bronzing shimmer purchase (this code is NOT an affiliate code)",Sep,Bella Fiori
172,JACOB WETTERLING: SOLVED AFTER 27 YEARS,2018-08-31,4795213,117537,6801.0,"You can go to http://audible.com/bellafiori​ or text ‘bellafiori’​ to 500 500 to get one free audiobook & a 30 day free trial

This video is sponsored by Audible 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

The Jacob Wetterling Resource Centre: http://www.gundersenhealth.org/ncptc/jacob-wetterling-resource-center/who-we-are/",Aug,Bella Fiori
173,ONE BRAND TUTORIAL: COLOURPOP,2018-08-21,186827,9970,385.0,"*this video is not sponsored

Also for all my aussies, it will be available in Australia in January 2019! 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

PS. sorry if the lighting is a little wonky i'm still getting used to this new set up!",Aug,Bella Fiori
174,ONE BRAND TUTORIAL & REVIEW: Too Faced Tutti Frutti,2018-08-16,288280,12347,627.0,"This video is NOT sponsored

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Aug,Bella Fiori
175,FULL FACE TRYING NEW MAKEUP!,2018-08-13,169692,10386,445.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Aug,Bella Fiori
176,MY DOG PICKS MY MAKEUP!,2018-08-02,130602,8541,634.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",Aug,Bella Fiori
177,A WEEK AWAY WITH MY LOVE,2018-07-09,165940,8487,603.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

PS. How amazing is this intro?!? Kerry filmed & edited it and I am obsessed 

MUSIC:
Reaching Out by Sappheiros https://soundcloud.com/sappheirosmusic
Creative Commons — Attribution 3.0 Unported  — CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Music for Creators https://youtu.be/6pJLlDPZDeE

 https://soundcloud.com/pryced/pryces-x-jeff-kaale-mornings?in=jeff-kaale/sets/newstuff",Jul,Bella Fiori
178,NATURAL & FRESH 10 MINUTE MAKEUP!,2018-06-20,208717,11239,415.0,"Discount code: 'BELLA20' FOR 20% off any order over £20 at https://www.iconiclondoninc.com/

This video is sponsored by Iconic London, all opinions are my own 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

PRODUCTS MENTIONED:
NYX micro brow pencil '
Iconic London prep set glow spray 'original' 
Hourglass vanish foundation stick 
Stila shape and shade contour 'light' 
Urban Decay naked skin concealer 'light warm' 
Iconic London illuminator 'shine'
Laura Mercier translucent powder 
Laura Mercier blush 'wild bouquet' 
Hourglass film noir mascara",Jun,Bella Fiori
179,I BOUGHT $300 WORTH OF BOOHOO,2018-06-17,174561,7673,295.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

None of these links/code are affiliate 

PRODUCTS MENTIONED:
CODE 'FIORI10' FOR 10% OFF: https://goo.gl/Pf17TA
ribbed crop: https://goo.gl/BrPQHh
sock boots: https://goo.gl/FAzswJ
white booties: https://goo.gl/Nhjvpf
lounge set: https://goo.gl/sWirfa
bike pants: https://goo.gl/sC1tpP
ribbed jumper: https://goo.gl/eZrcxD
bodycon dress: https://goo.gl/bkBtKf
biker jacket: https://goo.gl/x4RYzG
blazer: https://goo.gl/VardGf
cropped denim jacket: https://goo.gl/EVV2Pf
boyfriend jacket: https://goo.gl/3HqQnZ
denim skirt: https://goo.gl/VssN1T
vinyl leggings: https://goo.gl/zEio2t
culottes: https://goo.gl/VicVxu
trousers: https://goo.gl/LKfsjU
biker jacket: https://goo.gl/V6hk3e",Jun,Bella Fiori
180,GRWM: MY LONG LASTING EVERYDAY MAKEUP! (+ how to be a catfish lol),2018-06-08,312180,12553,743.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

PRODUCTS USED
Kevyn Aucoin the precision brow 'dark brunette' 
Kevyn Aucoin the sensual skin primer
Laura Mercier smooth finish flawless fluide 'buff'
Becca aqua luminous concealer 'medium' 
Frank Body illuminator 
Charlotte Tilbury airbrush flawless finish powder 'medium' 
Natasha Denona contour sculpting powder '02 medium' 
Laura Mercier matte radiance bronzer '02' 
Natasha Denona blush duo '#8'
Kat Von D alchemist palette 
ABH soft glam palette 
NYX jumbo eye pencil 'black bean' 
Cover FX illuminating setting spray 
Hourglass film noir mascara 
Kat Von D everlasting liquid lipstick 'bow n arrow' 
ABH lipgloss 'dainty' 
Urban Decay pollution protection setting spray",Jun,Bella Fiori
181,PRINCESS DIANA CONSPIRACY THEORIES,2018-05-24,1094338,50140,2951.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA",May,Bella Fiori
182,THE BIZARRE DISAPPEARANCE OF ASHA DEGREE,2018-05-23,2059467,51251,3616.0,"OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

If you have any information regarding the disappearance, please contact: 
Charlotte office of the FBI at 704-672-6100 
Cleveland Country Sheriff's Office at 704-484-4822",May,Bella Fiori
183,THE MURDER OF SUZANNE JOVIN,2018-05-21,2035770,42132,2377.0,"Don't forget to turn on your post notifications so you don't miss a video! 

OTHER SOCIAL MEDIA: 
Snapchat: bella_fiori 
Instagram: https://www.instagram.com/isabella_fiori
Twitter: https://twitter.com/IsabellaLFiori
Spotify: https://goo.gl/PjzzPq

PO BOX 642
MORNINGSIDE, QLD, 4170
AUSTRALIA

Shirt is by madeworn
Painting is by @demitra.com.au on IG",May,Bella Fiori
