,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
292,Sneak peek: The Final Days of JJ and Tylee,2020-10-01,24070,397,61,"The untold story of how investigators found Lori Vallow’s missing children – buried on Chad Daybell’s property. CBS News correspondent Jonathan Vigliotti reports for""48 Hours"" Saturday, May 29 at 9/8c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
293,Sneak peek: The Ambush of Kevin Harris,2020-09-28,7340,152,30,"A music producer on the edge of stardom has a dark premonition — then he's gunned down. His parents want answers. ""CBS This Morning"" co-host Michelle Miller reports Wednesday, July 17 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
294,"""48 Hours Suspicion"" preview: The Ambush of Kevin Harris",2020-09-27,3246,70,5,"A music producer on the edge of stardom has a dark premonition – then he’s gunned down. His parents want answers. ""CBS This Morning"" co-host Michelle Miller reports Wednesday, September 30 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
295,Iowa farmer calls 911 after his wife is found impaled by a common farm tool,2020-09-25,15006,161,79,"On a chilly November morning, a call came in to the Delaware County, Iowa, 911 call center from a frantic Todd Mullis, saying his wife, Amy, was found unresponsive with a corn rake sticking out of her back and he was driving her to the hospital. The farmer said she fell on the farm tool, but is that what really happened?

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
296,Sneak peek: The Corn Rake Murder,2020-09-24,12042,150,55,"A farmer says he found his wife impaled by a corn rake. The rake has just four tines – so why does she have six puncture wounds?  CBS News chief investigative and senior national correspondent Jim Axelrod reports for ""48 Hours."" Watch Saturday, September 26 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
297,Body cameras capture the chaos as police respond to a 911 call from a frantic young woman,2020-09-22,7344,80,20,"In August 2018, Mary Katherine Higdon called 911 in Griffin, Georgia, and told them she had accidentally shot her boyfriend Steven Freeman.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
298,Police bodycams roll as man describes what happened before girlfriend stops breathing,2020-09-18,930793,6368,1306,"Interview excerpt: On October 29, 2017 at 10:30 p.m., Mark Howerton rushed his girlfriend, Cayley Mandadi to the hospital -- she was not breathing and barely had a pulse.  While doctors tried to save her life, Howerton was interviewed by police in the quietest place they could find: the hospital chapel. The interview was recorded on the officer’s body camera.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
299,Sneak peek: The Final Hours of Cayley Mandadi,2020-09-18,24399,317,35,"A beloved cheerleader dies – what explains the unusual injuries to her body? ""48 Hours"" correspondent Peter Van Sant reports. Watch Saturday, June 12 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
300,"""48 Hours"": We're back!",2020-09-15,2151,39,7,"CBS News correspondents kick off an ALL-NEW season. True crime. Social justice. Impact. ""48 Hours"" is back. To miss it would be a crime!

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
301,Detectives confront murder suspect as he nods off during interview,2020-09-11,13224,153,36,"Detective to suspect Dave Tronnes: “By all means, take a nap while your life is hanging in the balance.”

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
302,Sneak peek:  Home Renovation Homicide,2020-09-11,9154,112,12,"Did an out-of-control home makeover lead to murder? Correspondent Erin Moriarty investigates. Watch  ""48 Hours,"" Saturday, June 5 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
303,Was missing millionaire Don Lewis pushed from a plane?,2020-09-10,4653,80,11,"""48 Hours"" correspondent and pilot Richard Schlesinger takes to the air to test the theory.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
304,Preview: Home Renovation Homicide,2020-09-10,6208,85,4,"Did an out-of-control home makeover lead to murder? Correspondent Erin Moriarty investigates in the ""48 Hours"" season premiere Saturday, June 5 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
305,Was Don Lewis fed to the tigers? Hear from the former volunteer whose job it was to feed them,2020-09-10,15222,148,15,"Former Wildlife on Easy Street volunteer Jim Moore explores the theory that Carole Baskin may have fed her second husband Don Lewis to their tigers back in 1997 when he vanished.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
306,"Sneak peek: ""48 Hours Suspicion"": The Tiger King Mystery",2020-09-08,24189,249,53,"SERIES PREMIERE: Shocking new information in the disappearance of tiger activist Carole Baskin’s former husband Don Lewis. ""48 Hours"" correspondent Richard Schlesinger investigates. Watch Wednesday, September 9 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
307,"Preview: ""48 Hours Suspicion"": The Tiger King Mystery",2020-09-04,5967,97,17,"SERIES PREMIERE: Shocking new information in the disappearance of tiger activist Carole Baskin’s former husband Don Lewis. ""48 Hours"" correspondent Richard Schlesinger investigates. Watch Wednesday, September 9 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Sep,48 Hours
308,Sneak peek: The Golden State Killer,2020-08-20,3926,67,11,"Survivors confront the man known as The Golden State Killer, after his 40 year reign of terror. ""48 Hours"" and correspondent Tracy Smith have the latest in the case Saturday, August 22 at 9/8c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Aug,48 Hours
309,Sneak peek: Justice for Kelsey Berreth,2020-07-30,7256,116,5,"An inside look at the startling evidence that helped convict  Colorado man Patrick Frazee for the murder of his fianceé. CBS News correspondent Nikki Battiste reports for ""48 Hours,"" Saturday, August 1 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Jul,48 Hours
